,Open Int,time to maturity (years),moneyness,inv_spread
6937,127,0.11506849315068493,0.9877938517179023,1.4285714285714373
4139,346,0.06027397260273973,1.0004578754578755,1.4285714285714373
8415,694,0.17534246575342466,0.9824640287769785,1.4285714285714373
8399,306,0.17534246575342466,0.9895833333333334,1.4285714285714373
4715,1,0.07397260273972603,0.9968065693430657,1.4285714285714373
7597,11,0.15616438356164383,0.9651060070671378,1.42857142857143
3755,2263,0.0547945205479452,0.9931818181818182,1.42857142857143
5589,383,0.07945205479452055,0.9860108303249098,1.42857142857143
5581,408,0.07945205479452055,0.9895833333333334,1.42857142857143
5577,117,0.07945205479452055,0.9913793103448276,1.42857142857143
2719,15761,0.03561643835616438,0.9949908925318761,1.42857142857143
4449,13,0.0684931506849315,0.9860108303249098,1.42857142857143
7587,1,0.15616438356164383,0.9737076648841355,1.42857142857143
4451,49,0.0684931506849315,0.9842342342342343,1.42857142857143
1283,206,0.0136986301369863,1.0004578754578755,1.42857142857143
7255,30,0.136986301369863,0.9771914132379249,1.42857142857143
6071,2,0.08767123287671233,0.9824640287769785,1.42857142857143
7259,12,0.136986301369863,0.9737076648841355,1.42857142857143
7261,17,0.136986301369863,0.9719750889679716,1.42857142857143
7263,19,0.136986301369863,0.9702486678507993,1.42857142857143
7591,1,0.15616438356164383,0.9702486678507993,1.42857142857143
6287,1,0.09315068493150686,0.9842342342342343,1.42857142857143
7593,3,0.15616438356164383,0.9685283687943262,1.42857142857143
7265,259,0.136986301369863,0.9685283687943262,1.42857142857143
6545,316,0.09863013698630137,0.9807001795332136,1.42857142857143
2017,457,0.021917808219178082,0.9949908925318761,1.42857142857143
6547,83,0.09863013698630137,0.9789426523297491,1.42857142857143
3117,244,0.0410958904109589,0.9968065693430657,1.42857142857143
6549,149,0.09863013698630137,0.9771914132379249,1.42857142857143
2367,114,0.030136986301369864,0.9968065693430657,1.42857142857143
6553,50,0.09863013698630137,0.9737076648841355,1.42857142857143
3467,891,0.049315068493150684,0.9895833333333334,1.42857142857143
3115,919,0.0410958904109589,0.9986288848263254,1.42857142857143
4461,65,0.0684931506849315,0.9754464285714286,1.4285714285714264
6075,12,0.08767123287671233,0.9754464285714286,1.4285714285714264
7595,1,0.15616438356164383,0.9668141592920354,1.4285714285714228
7589,3,0.15616438356164383,0.9719750889679716,1.4285714285714228
4713,49,0.07397260273972603,0.9986288848263254,1.4285714285714228
2721,13150,0.03561643835616438,0.9931818181818182,1.4285714285714228
6933,162,0.11506849315068493,0.9913793103448276,1.4285714285714228
6935,1001,0.11506849315068493,0.9895833333333334,1.4285714285714228
2715,761,0.03561643835616438,0.9986288848263254,1.4285714285714228
8435,68,0.17534246575342466,0.9737076648841355,1.4285714285714228
5573,2973,0.07945205479452055,0.9931818181818182,1.4285714285714228
4709,714,0.07397260273972603,1.0022935779816513,1.4285714285714228
3757,15,0.0547945205479452,0.9913793103448276,1.4285714285714228
8419,27,0.17534246575342466,0.9807001795332136,1.4285714285714228
7267,1709,0.136986301369863,0.9668141592920354,1.4285714285714228
8403,81,0.17534246575342466,0.9877938517179023,1.4285714285714228
8411,183,0.17534246575342466,0.9842342342342343,1.4285714285714228
6289,2,0.09315068493150686,0.9824640287769785,1.4285714285714228
5565,542,0.07945205479452055,0.9968065693430657,1.2500000000000044
6529,76,0.09863013698630137,0.9949908925318761,1.2500000000000044
7579,3,0.15616438356164383,0.9807001795332136,1.2500000000000044
7581,1,0.15616438356164383,0.9789426523297491,1.2500000000000044
7575,3,0.15616438356164383,0.9842342342342343,1.2500000000000044
3753,702,0.0547945205479452,0.9949908925318761,1.2500000000000044
5553,520,0.07945205479452055,1.0022935779816513,1.2500000000000044
8391,165,0.17534246575342466,0.9931818181818182,1.2500000000000044
4137,13574,0.06027397260273973,1.0022935779816513,1.2500000000000044
2363,62,0.030136986301369864,1.0004578754578755,1.2500000000000044
8395,41,0.17534246575342466,0.9913793103448276,1.2500000000000044
3749,774,0.0547945205479452,0.9986288848263254,1.2500000000000044
6929,202,0.11506849315068493,0.9949908925318761,1.2500000000000044
6063,15,0.08767123287671233,0.9895833333333334,1.2500000000000044
3455,52,0.049315068493150684,1.0004578754578755,1.2500000000000044
7247,22,0.136986301369863,0.9842342342342343,1.2500000000000044
5557,659,0.07945205479452055,1.0004578754578755,1.2500000000000044
6069,9,0.08767123287671233,0.9842342342342343,1.249999999999999
4447,9,0.0684931506849315,0.9877938517179023,1.249999999999999
2713,858,0.03561643835616438,1.0004578754578755,1.249999999999999
3463,556,0.049315068493150684,0.9931818181818182,1.249999999999999
3751,25,0.0547945205479452,0.9968065693430657,1.249999999999999
2365,24,0.030136986301369864,0.9986288848263254,1.249999999999999
2717,3018,0.03561643835616438,0.9968065693430657,1.249999999999999
7257,59,0.136986301369863,0.9754464285714286,1.249999999999999
7253,41,0.136986301369863,0.9789426523297491,1.249999999999999
7251,25,0.136986301369863,0.9807001795332136,1.249999999999999
7249,4,0.136986301369863,0.9824640287769785,1.249999999999999
3465,27,0.049315068493150684,0.9913793103448276,1.249999999999999
3461,304,0.049315068493150684,0.9949908925318761,1.249999999999999
751,1305,0.0027397260273972603,1.0004578754578755,1.249999999999999
1619,967,0.01643835616438356,1.0004578754578755,1.249999999999999
6543,53,0.09863013698630137,0.9824640287769785,1.249999999999999
6537,56,0.09863013698630137,0.9877938517179023,1.249999999999999
7585,22,0.15616438356164383,0.9754464285714286,1.249999999999999
6285,5,0.09315068493150686,0.9860108303249098,1.249999999999999
6281,3,0.09315068493150686,0.9895833333333334,1.249999999999999
6539,64,0.09863013698630137,0.9860108303249098,1.249999999999999
6541,1044,0.09863013698630137,0.9842342342342343,1.249999999999999
3113,537,0.0410958904109589,1.0004578754578755,1.2499999999999933
6925,107,0.11506849315068493,0.9986288848263254,1.2499999999999933
6931,9950,0.11506849315068493,0.9931818181818182,1.2499999999999933
8387,6,0.17534246575342466,0.9949908925318761,1.2499999999999933
6927,18942,0.11506849315068493,0.9968065693430657,1.2499999999999933
3747,55,0.0547945205479452,1.0004578754578755,1.2499999999999933
5569,157,0.07945205479452055,0.9949908925318761,1.2499999999999933
8407,27,0.17534246575342466,0.9860108303249098,1.2499999999999933
5561,257,0.07945205479452055,0.9986288848263254,1.2499999999999933
6535,19433,0.09863013698630137,0.9895833333333334,1.2499999999999933
7577,7,0.15616438356164383,0.9824640287769785,1.2499999999999933
6533,103,0.09863013698630137,0.9913793103448276,1.2499999999999933
8379,22,0.17534246575342466,0.9986288848263254,1.1111111111111216
8371,87,0.17534246575342466,1.0022935779816513,1.1111111111111216
7235,13,0.136986301369863,0.9949908925318761,1.111111111111113
7565,992,0.15616438356164383,0.9931818181818182,1.111111111111113
7567,5,0.15616438356164383,0.9913793103448276,1.111111111111113
7569,4,0.15616438356164383,0.9895833333333334,1.111111111111113
7573,9,0.15616438356164383,0.9860108303249098,1.111111111111113
4439,12,0.0684931506849315,0.9949908925318761,1.111111111111113
4443,1137,0.0684931506849315,0.9913793103448276,1.111111111111113
4445,143,0.0684931506849315,0.9895833333333334,1.111111111111113
7245,4,0.136986301369863,0.9860108303249098,1.111111111111113
7243,7,0.136986301369863,0.9877938517179023,1.111111111111113
7239,351,0.136986301369863,0.9913793103448276,1.111111111111113
8383,21,0.17534246575342466,0.9968065693430657,1.111111111111113
6531,12791,0.09863013698630137,0.9931818181818182,1.111111111111113
6523,19432,0.09863013698630137,1.0004578754578755,1.111111111111113
6923,641,0.11506849315068493,1.0004578754578755,1.111111111111113
6067,14,0.08767123287671233,0.9860108303249098,1.111111111111113
6525,134,0.09863013698630137,0.9986288848263254,1.111111111111113
3457,1517,0.049315068493150684,0.9986288848263254,1.111111111111113
3459,44,0.049315068493150684,0.9968065693430657,1.1111111111111085
7237,12856,0.136986301369863,0.9931818181818182,1.111111111111104
6921,2112,0.11506849315068493,1.0022935779816513,1.111111111111104
3745,874,0.0547945205479452,1.0022935779816513,1.111111111111104
2011,8112,0.021917808219178082,1.0004578754578755,1.0
4135,1644,0.06027397260273973,1.0041360294117647,1.0
6265,39,0.09315068493150686,1.0041360294117647,1.0
4435,12,0.0684931506849315,0.9986288848263254,1.0
6055,7,0.08767123287671233,0.9968065693430657,1.0
6059,41,0.08767123287671233,0.9931818181818182,1.0
6267,1,0.09315068493150686,1.0022935779816513,1.0
4441,62,0.0684931506849315,0.9931818181818182,1.0
6269,1,0.09315068493150686,1.0004578754578755,1.0
6527,333,0.09863013698630137,0.9968065693430657,1.0
6519,48,0.09863013698630137,1.0041360294117647,1.0
6277,22,0.09315068493150686,0.9931818181818182,1.0
6273,28,0.09315068493150686,0.9968065693430657,1.0
4437,16,0.0684931506849315,0.9968065693430657,1.0
3111,4853,0.0410958904109589,1.0022935779816513,1.0
7241,55,0.136986301369863,0.9895833333333334,1.0
7563,1,0.15616438356164383,0.9949908925318761,1.0
7233,43,0.136986301369863,0.9968065693430657,1.0
6899,813,0.11506849315068493,1.022940074906367,0.9090909090909138
3739,58,0.0547945205479452,1.007841328413284,0.9090909090909138
7225,30,0.136986301369863,1.0041360294117647,0.9090909090909138
7555,464,0.15616438356164383,1.0022935779816513,0.9090909090909138
4129,874,0.06027397260273973,1.0097042513863217,0.9090909090909138
6259,1,0.09315068493150686,1.0097042513863217,0.9090909090909138
7223,61,0.136986301369863,1.0059852670349907,0.9090909090909138
6903,142,0.11506849315068493,1.0191231343283582,0.9090909090909138
6045,1,0.08767123287671233,1.0059852670349907,0.9090909090909138
7217,582,0.136986301369863,1.0115740740740742,0.9090909090909138
8359,84,0.17534246575342466,1.007841328413284,0.9090909090909138
6257,2,0.09315068493150686,1.0115740740740742,0.9090909090909138
5549,85,0.07945205479452055,1.0041360294117647,0.909090909090908
5545,149,0.07945205479452055,1.0059852670349907,0.909090909090908
4433,134,0.0684931506849315,1.0004578754578755,0.909090909090908
3453,13,0.049315068493150684,1.0022935779816513,0.909090909090908
4431,587,0.0684931506849315,1.0022935779816513,0.909090909090908
3741,707,0.0547945205479452,1.0059852670349907,0.909090909090908
7229,274,0.136986301369863,1.0004578754578755,0.909090909090908
5541,166,0.07945205479452055,1.007841328413284,0.909090909090908
2711,11839,0.03561643835616438,1.0022935779816513,0.909090909090908
3109,724,0.0410958904109589,1.0041360294117647,0.909090909090908
7557,1,0.15616438356164383,1.0004578754578755,0.909090909090908
3743,72,0.0547945205479452,1.0041360294117647,0.909090909090908
4133,214,0.06027397260273973,1.0059852670349907,0.909090909090908
6043,4,0.08767123287671233,1.007841328413284,0.909090909090908
6263,11,0.09315068493150686,1.0059852670349907,0.909090909090908
2361,1319,0.030136986301369864,1.0022935779816513,0.909090909090908
2359,38,0.030136986301369864,1.0041360294117647,0.909090909090908
2009,3187,0.021917808219178082,1.0022935779816513,0.909090909090908
6521,266,0.09863013698630137,1.0022935779816513,0.909090909090908
6517,28,0.09863013698630137,1.0059852670349907,0.909090909090908
6049,473,0.08767123287671233,1.0022935779816513,0.909090909090908
6051,39,0.08767123287671233,1.0004578754578755,0.909090909090908
6919,114,0.11506849315068493,1.0041360294117647,0.909090909090908
4429,12,0.0684931506849315,1.0041360294117647,0.909090909090908
7549,1,0.15616438356164383,1.007841328413284,0.9090909090909021
8363,38,0.17534246575342466,1.0059852670349907,0.9090909090909021
8375,51,0.17534246575342466,1.0004578754578755,0.9090909090909021
6915,211,0.11506849315068493,1.007841328413284,0.9090909090909021
6909,924,0.11506849315068493,1.0134508348794062,0.8333333333333413
6913,125,0.11506849315068493,1.0097042513863217,0.8333333333333413
6505,26,0.09863013698630137,1.0172253258845438,0.8333333333333413
7213,25,0.136986301369863,1.0153345724907064,0.8333333333333413
7219,39,0.136986301369863,1.0097042513863217,0.8333333333333413
8347,67,0.17534246575342466,1.0134508348794062,0.8333333333333413
8351,351,0.17534246575342466,1.0115740740740742,0.8333333333333413
5525,903,0.07945205479452055,1.0153345724907064,0.8333333333333413
6515,50,0.09863013698630137,1.007841328413284,0.8333333333333363
5537,197,0.07945205479452055,1.0097042513863217,0.8333333333333363
3107,115,0.0410958904109589,1.0059852670349907,0.8333333333333363
4427,933,0.0684931506849315,1.0059852670349907,0.8333333333333363
3451,50,0.049315068493150684,1.0041360294117647,0.8333333333333363
4127,2984,0.06027397260273973,1.0115740740740742,0.8333333333333363
6917,142,0.11506849315068493,1.0059852670349907,0.8333333333333363
6261,10,0.09315068493150686,1.007841328413284,0.8333333333333363
2709,1235,0.03561643835616438,1.0041360294117647,0.8333333333333363
1281,425,0.0136986301369863,1.0022935779816513,0.8333333333333338
2007,3662,0.021917808219178082,1.0041360294117647,0.8333333333333338
1617,251,0.01643835616438356,1.0022935779816513,0.8333333333333338
4419,7,0.0684931506849315,1.0134508348794062,0.8333333333333314
7227,470,0.136986301369863,1.0022935779816513,0.8333333333333314
7215,3,0.136986301369863,1.0134508348794062,0.8333333333333314
4705,61,0.07397260273972603,1.0059852670349907,0.8333333333333314
4707,44,0.07397260273972603,1.0041360294117647,0.8333333333333314
6511,523,0.09863013698630137,1.0115740740740742,0.8333333333333314
6041,5,0.08767123287671233,1.0097042513863217,0.8333333333333314
6507,98,0.09863013698630137,1.0153345724907064,0.8333333333333314
4123,281,0.06027397260273973,1.0153345724907064,0.8333333333333314
4125,94,0.06027397260273973,1.0134508348794062,0.8333333333333314
2707,12986,0.03561643835616438,1.0059852670349907,0.8333333333333314
6501,99,0.09863013698630137,1.0210280373831775,0.8333333333333314
8335,28,0.17534246575342466,1.0191231343283582,0.8333333333333314
8343,272,0.17534246575342466,1.0153345724907064,0.8333333333333314
8355,27,0.17534246575342466,1.0097042513863217,0.8333333333333314
8367,150,0.17534246575342466,1.0041360294117647,0.8333333333333314
6047,4,0.08767123287671233,1.0041360294117647,0.8333333333333314
3105,437,0.0410958904109589,1.007841328413284,0.8333333333333314
6893,111,0.11506849315068493,1.0287193973634652,0.8333333333333314
6907,308,0.11506849315068493,1.0153345724907064,0.8333333333333314
6901,1406,0.11506849315068493,1.0210280373831775,0.8333333333333314
5533,2033,0.07945205479452055,1.0115740740740742,0.8333333333333314
6895,256,0.11506849315068493,1.0267857142857142,0.8333333333333314
6037,5,0.08767123287671233,1.0134508348794062,0.7692307692307709
6495,16,0.09863013698630137,1.0267857142857142,0.7692307692307709
6513,22,0.09863013698630137,1.0097042513863217,0.7692307692307709
5517,201,0.07945205479452055,1.0191231343283582,0.7692307692307709
2003,1698,0.021917808219178082,1.007841328413284,0.7692307692307709
2005,241,0.021917808219178082,1.0059852670349907,0.7692307692307709
7545,5,0.15616438356164383,1.0115740740740742,0.7692307692307709
5529,247,0.07945205479452055,1.0134508348794062,0.7692307692307709
6035,6,0.08767123287671233,1.0153345724907064,0.7692307692307709
6039,25,0.08767123287671233,1.0115740740740742,0.7692307692307709
4425,458,0.0684931506849315,1.007841328413284,0.7692307692307709
5513,998,0.07945205479452055,1.0210280373831775,0.7692307692307709
3733,11,0.0547945205479452,1.0134508348794062,0.7692307692307709
3737,42,0.0547945205479452,1.0097042513863217,0.7692307692307709
8331,87,0.17534246575342466,1.0210280373831775,0.7692307692307709
8339,32,0.17534246575342466,1.0172253258845438,0.7692307692307709
6891,3097,0.11506849315068493,1.0306603773584906,0.7692307692307709
6885,94,0.11506849315068493,1.0365275142314991,0.7692307692307709
4131,713,0.06027397260273973,1.007841328413284,0.7692307692307709
3101,3537,0.0410958904109589,1.0115740740740742,0.7692307692307709
6887,210,0.11506849315068493,1.034564393939394,0.7692307692307709
6889,169,0.11506849315068493,1.0326086956521738,0.7692307692307709
4417,503,0.0684931506849315,1.0153345724907064,0.7692307692307709
6503,218,0.09863013698630137,1.0191231343283582,0.7692307692307709
6897,130,0.11506849315068493,1.024859287054409,0.7692307692307709
4701,206,0.07397260273972603,1.0097042513863217,0.7692307692307709
4699,1109,0.07397260273972603,1.0115740740740742,0.7692307692307709
4697,113,0.07397260273972603,1.0134508348794062,0.7692307692307709
6911,5671,0.11506849315068493,1.0115740740740742,0.7692307692307709
4693,124,0.07397260273972603,1.0172253258845438,0.7692307692307709
7221,24,0.136986301369863,1.007841328413284,0.7692307692307709
1275,2036,0.0136986301369863,1.007841328413284,0.7692307692307688
739,2626,0.0027397260273972603,1.0059852670349907,0.7692307692307688
747,8748,0.0027397260273972603,1.0022935779816513,0.7692307692307688
1613,581,0.01643835616438356,1.0059852670349907,0.7692307692307688
1615,1885,0.01643835616438356,1.0041360294117647,0.7692307692307688
4703,3,0.07397260273972603,1.007841328413284,0.7692307692307667
2703,259,0.03561643835616438,1.0097042513863217,0.7692307692307667
2355,756,0.030136986301369864,1.007841328413284,0.7692307692307667
3103,2570,0.0410958904109589,1.0097042513863217,0.7692307692307667
4423,10,0.0684931506849315,1.0097042513863217,0.7692307692307667
2705,3306,0.03561643835616438,1.007841328413284,0.7692307692307667
5509,241,0.07945205479452055,1.022940074906367,0.7692307692307625
5497,168,0.07945205479452055,1.0287193973634652,0.7692307692307625
5521,391,0.07945205479452055,1.0172253258845438,0.7692307692307625
4117,5457,0.06027397260273973,1.0210280373831775,0.7692307692307625
7209,12,0.136986301369863,1.0191231343283582,0.7142857142857186
5481,96,0.07945205479452055,1.0365275142314991,0.7142857142857186
5493,494,0.07945205479452055,1.0306603773584906,0.7142857142857186
4413,59,0.0684931506849315,1.0191231343283582,0.7142857142857186
8319,156,0.17534246575342466,1.0267857142857142,0.7142857142857186
6031,40,0.08767123287671233,1.0191231343283582,0.7142857142857186
6497,10,0.09863013698630137,1.024859287054409,0.7142857142857186
6493,11,0.09863013698630137,1.0287193973634652,0.7142857142857186
743,6774,0.0027397260273972603,1.0041360294117647,0.714285714285715
2701,6158,0.03561643835616438,1.0115740740740742,0.714285714285715
4421,325,0.0684931506849315,1.0115740740740742,0.714285714285715
3099,61,0.0410958904109589,1.0134508348794062,0.714285714285715
1993,1732,0.021917808219178082,1.0172253258845438,0.714285714285715
2699,454,0.03561643835616438,1.0134508348794062,0.714285714285715
2697,281,0.03561643835616438,1.0153345724907064,0.714285714285715
3443,1622,0.049315068493150684,1.0115740740740742,0.714285714285715
2695,122,0.03561643835616438,1.0172253258845438,0.714285714285715
3735,503,0.0547945205479452,1.0115740740740742,0.714285714285715
1279,589,0.0136986301369863,1.0041360294117647,0.714285714285715
1277,289,0.0136986301369863,1.0059852670349907,0.714285714285715
2357,171,0.030136986301369864,1.0059852670349907,0.714285714285715
2001,279,0.021917808219178082,1.0097042513863217,0.714285714285715
1999,22385,0.021917808219178082,1.0115740740740742,0.714285714285715
3731,37,0.0547945205479452,1.0153345724907064,0.714285714285715
1611,105,0.01643835616438356,1.007841328413284,0.7142857142857132
6879,127,0.11506849315068493,1.0424618320610688,0.7142857142857114
6499,99,0.09863013698630137,1.022940074906367,0.7142857142857114
3095,49,0.0410958904109589,1.0172253258845438,0.7142857142857114
6489,97,0.09863013698630137,1.0326086956521738,0.7142857142857114
7211,470,0.136986301369863,1.0172253258845438,0.7142857142857114
3449,5,0.049315068493150684,1.0059852670349907,0.7142857142857114
6509,257,0.09863013698630137,1.0134508348794062,0.7142857142857114
6905,53,0.11506849315068493,1.0172253258845438,0.7142857142857114
4695,6,0.07397260273972603,1.0153345724907064,0.7142857142857114
5501,221,0.07945205479452055,1.0267857142857142,0.7142857142857114
5485,45,0.07945205479452055,1.034564393939394,0.7142857142857114
5505,147,0.07945205479452055,1.024859287054409,0.7142857142857114
4121,2539,0.06027397260273973,1.0172253258845438,0.7142857142857114
4415,6,0.0684931506849315,1.0172253258845438,0.7142857142857114
4687,56,0.07397260273972603,1.022940074906367,0.7142857142857114
4691,100,0.07397260273972603,1.0191231343283582,0.7142857142857114
8327,49,0.17534246575342466,1.022940074906367,0.7142857142857114
5489,63,0.07945205479452055,1.0326086956521738,0.7142857142857114
3439,36,0.049315068493150684,1.0153345724907064,0.6666666666666666
3441,324,0.049315068493150684,1.0134508348794062,0.6666666666666666
1609,197,0.01643835616438356,1.0097042513863217,0.6666666666666666
1603,79,0.01643835616438356,1.0153345724907064,0.6666666666666666
1987,323,0.021917808219178082,1.022940074906367,0.6666666666666666
1989,1786,0.021917808219178082,1.0210280373831775,0.6666666666666666
3097,557,0.0410958904109589,1.0153345724907064,0.6666666666666666
3093,123,0.0410958904109589,1.0191231343283582,0.6666666666666666
3091,758,0.0410958904109589,1.0210280373831775,0.6666666666666666
3089,92,0.0410958904109589,1.022940074906367,0.6666666666666666
3087,52,0.0410958904109589,1.024859287054409,0.6666666666666666
3085,80,0.0410958904109589,1.0267857142857142,0.6666666666666666
3079,31,0.0410958904109589,1.0326086956521738,0.6666666666666666
7207,15,0.136986301369863,1.0210280373831775,0.6666666666666666
1991,1327,0.021917808219178082,1.0191231343283582,0.6666666666666666
7525,10,0.15616438356164383,1.0306603773584906,0.6666666666666666
3445,26,0.049315068493150684,1.0097042513863217,0.6666666666666666
3447,20,0.049315068493150684,1.007841328413284,0.6666666666666666
5449,40,0.07945205479452055,1.052504816955684,0.6666666666666666
5453,190,0.07945205479452055,1.0504807692307692,0.6666666666666666
5457,40,0.07945205479452055,1.0484644913627639,0.6666666666666666
6861,7506,0.11506849315068493,1.0606796116504855,0.6666666666666666
6867,23,0.11506849315068493,1.0545366795366795,0.6666666666666666
6871,3755,0.11506849315068493,1.0504807692307692,0.6666666666666666
6875,13,0.11506849315068493,1.046455938697318,0.6666666666666666
5461,58,0.07945205479452055,1.046455938697318,0.6666666666666666
6881,1875,0.11506849315068493,1.0404761904761906,0.6666666666666666
6883,70,0.11506849315068493,1.0384980988593155,0.6666666666666666
5465,63,0.07945205479452055,1.0444550669216062,0.6666666666666666
5469,42,0.07945205479452055,1.0424618320610688,0.6666666666666666
5473,1313,0.07945205479452055,1.0404761904761906,0.6666666666666666
5477,122,0.07945205479452055,1.0384980988593155,0.6666666666666666
5437,6,0.07945205479452055,1.058624031007752,0.6666666666666666
3727,43,0.0547945205479452,1.0191231343283582,0.6666666666666666
3729,30,0.0547945205479452,1.0172253258845438,0.6666666666666666
5433,29,0.07945205479452055,1.0606796116504855,0.6666666666666666
7201,5,0.136986301369863,1.0267857142857142,0.6666666666666666
5441,66,0.07945205479452055,1.056576402321083,0.6666666666666666
4111,714,0.06027397260273973,1.0267857142857142,0.6666666666666666
2689,861,0.03561643835616438,1.022940074906367,0.6666666666666666
6029,5,0.08767123287671233,1.0210280373831775,0.6666666666666666
6033,6,0.08767123287671233,1.0172253258845438,0.6666666666666666
2691,6870,0.03561643835616438,1.0210280373831775,0.6666666666666666
2353,57,0.030136986301369864,1.0097042513863217,0.6666666666666666
8323,55,0.17534246575342466,1.024859287054409,0.6666666666666666
8315,25,0.17534246575342466,1.0287193973634652,0.6666666666666666
2693,258,0.03561643835616438,1.0191231343283582,0.6666666666666666
4113,167,0.06027397260273973,1.024859287054409,0.6666666666666666
8311,94,0.17534246575342466,1.0306603773584906,0.6666666666666666
4115,185,0.06027397260273973,1.022940074906367,0.6666666666666666
8307,53,0.17534246575342466,1.0326086956521738,0.6666666666666666
8303,34,0.17534246575342466,1.034564393939394,0.6666666666666666
8299,32,0.17534246575342466,1.0365275142314991,0.6666666666666666
8295,84,0.17534246575342466,1.0384980988593155,0.6666666666666666
4119,751,0.06027397260273973,1.0191231343283582,0.6666666666666666
6233,10,0.09315068493150686,1.034564393939394,0.6666666666666666
2351,1068,0.030136986301369864,1.0115740740740742,0.6666666666666666
6485,46,0.09863013698630137,1.0365275142314991,0.6666666666666666
6487,209,0.09863013698630137,1.034564393939394,0.6666666666666666
5445,20,0.07945205479452055,1.0545366795366795,0.6666666666666666
4689,271,0.07397260273972603,1.0210280373831775,0.6666666666666666
4105,104,0.06027397260273973,1.0326086956521738,0.6666666666666666
4683,3,0.07397260273972603,1.0267857142857142,0.6666666666666666
1995,6531,0.021917808219178082,1.0153345724907064,0.6666666666666666
1997,456,0.021917808219178082,1.0134508348794062,0.6666666666666666
4411,508,0.0684931506849315,1.0210280373831775,0.6666666666666666
2685,987,0.03561643835616438,1.0267857142857142,0.6666666666666666
4109,10,0.06027397260273973,1.0287193973634652,0.6666666666666666
6491,529,0.09863013698630137,1.0306603773584906,0.6666666666666666
2683,992,0.03561643835616438,1.0287193973634652,0.6666666666666666
6237,11,0.09315068493150686,1.0306603773584906,0.6666666666666666
2681,10697,0.03561643835616438,1.0306603773584906,0.6250000000000022
6877,50,0.11506849315068493,1.0444550669216062,0.6250000000000022
6859,22,0.11506849315068493,1.0627431906614786,0.6250000000000022
6863,27,0.11506849315068493,1.058624031007752,0.6250000000000022
8287,27,0.17534246575342466,1.0424618320610688,0.6250000000000022
3077,39,0.0410958904109589,1.034564393939394,0.6250000000000022
2341,668,0.030136986301369864,1.0210280373831775,0.6250000000000022
1985,170,0.021917808219178082,1.024859287054409,0.6250000000000022
1983,18855,0.021917808219178082,1.0267857142857142,0.6250000000000022
2345,16,0.030136986301369864,1.0172253258845438,0.6250000000000022
2347,13,0.030136986301369864,1.0153345724907064,0.6250000000000022
3437,44,0.049315068493150684,1.0172253258845438,0.6250000000000022
1265,131,0.0136986301369863,1.0172253258845438,0.6250000000000022
1271,304,0.0136986301369863,1.0115740740740742,0.6250000000000022
3713,117,0.0547945205479452,1.0326086956521738,0.6250000000000022
6023,10,0.08767123287671233,1.0267857142857142,0.6250000000000022
4685,71,0.07397260273972603,1.024859287054409,0.6250000000000022
4679,25,0.07397260273972603,1.0306603773584906,0.6250000000000022
4095,32,0.06027397260273973,1.0424618320610688,0.6250000000000022
4099,31,0.06027397260273973,1.0384980988593155,0.6250000000000022
4101,455,0.06027397260273973,1.0365275142314991,0.6250000000000022
4103,80,0.06027397260273973,1.034564393939394,0.6250000000000022
3717,14,0.0547945205479452,1.0287193973634652,0.6250000000000022
6477,19,0.09863013698630137,1.0444550669216062,0.6250000000000022
3723,55,0.0547945205479452,1.022940074906367,0.6250000000000022
3719,31,0.0547945205479452,1.0267857142857142,0.6250000000000022
3725,1610,0.0547945205479452,1.0210280373831775,0.6250000000000022
4107,4429,0.06027397260273973,1.0306603773584906,0.6250000000000022
735,746,0.0027397260273972603,1.007841328413284,0.6250000000000009
731,769,0.0027397260273972603,1.0097042513863217,0.6250000000000009
1273,212,0.0136986301369863,1.0097042513863217,0.6249999999999994
1605,217,0.01643835616438356,1.0134508348794062,0.6249999999999994
1601,378,0.01643835616438356,1.0172253258845438,0.6249999999999994
1607,2478,0.01643835616438356,1.0115740740740742,0.6249999999999994
1269,1079,0.0136986301369863,1.0134508348794062,0.6249999999999994
2343,19,0.030136986301369864,1.0191231343283582,0.6249999999999994
2349,17,0.030136986301369864,1.0134508348794062,0.6249999999999994
4409,250,0.0684931506849315,1.022940074906367,0.6249999999999967
4681,30,0.07397260273972603,1.0287193973634652,0.6249999999999967
3721,54,0.0547945205479452,1.024859287054409,0.6249999999999967
4407,2,0.0684931506849315,1.024859287054409,0.6249999999999967
3433,98,0.049315068493150684,1.0210280373831775,0.6249999999999967
3435,74,0.049315068493150684,1.0191231343283582,0.6249999999999967
2677,1148,0.03561643835616438,1.034564393939394,0.6249999999999967
2679,57,0.03561643835616438,1.0326086956521738,0.6249999999999967
6481,62,0.09863013698630137,1.0404761904761906,0.6249999999999967
2673,492,0.03561643835616438,1.0384980988593155,0.6249999999999967
3083,342,0.0410958904109589,1.0287193973634652,0.6249999999999967
4097,13,0.06027397260273973,1.0404761904761906,0.6249999999999967
2687,105,0.03561643835616438,1.024859287054409,0.6249999999999967
7199,38,0.136986301369863,1.0287193973634652,0.6249999999999967
7205,391,0.136986301369863,1.022940074906367,0.6249999999999967
2675,36,0.03561643835616438,1.0365275142314991,0.6249999999999967
3069,119,0.0410958904109589,1.0424618320610688,0.6249999999999967
3073,40,0.0410958904109589,1.0384980988593155,0.6249999999999967
3075,95,0.0410958904109589,1.0365275142314991,0.6249999999999967
