,Bid,Ask,Open Int,time to maturity (years),log_moneyness,strike,Mid,inv_spread
1623,13.2,13.8,112,0.01643835616438356,0.003198540538215551,2740,13.5,1.6666666666666627
5593,22.4,23.0,914,0.07945205479452055,0.01589136733663466,2775,22.7,1.6666666666666627
8443,25.4,26.0,65,0.17534246575342466,0.03020288172989053,2815,25.7,1.6666666666666627
7277,11.7,12.3,11894,0.136986301369863,0.0425596144187959,2850,12.0,1.6666666666666627
4711,41.8,42.4,207,0.07397260273972603,-0.00045777066489488533,2730,42.099999999999994,1.6666666666666627
6953,19.5,20.1,219,0.11506849315068493,0.026644159112896304,2805,19.8,1.6666666666666627
4719,31.0,31.6,50,0.07397260273972603,0.006841531816716784,2750,31.3,1.6666666666666627
6947,24.4,25.0,20237,0.11506849315068493,0.021282215971511115,2790,24.7,1.6666666666666627
4717,33.5,34.1,195,0.07397260273972603,0.005021695099730731,2745,33.8,1.6666666666666627
2013,20.7,21.3,496,0.021917808219178082,0.0013720560121813611,2735,21.0,1.6666666666666627
4145,30.4,31.0,505,0.06027397260273973,0.005021695099730731,2745,30.7,1.6666666666666627
6945,26.2,26.8,2316,0.11506849315068493,0.019488493517484117,2785,26.5,1.6666666666666627
4147,27.9,28.5,1843,0.06027397260273973,0.006841531816716784,2750,28.2,1.6666666666666627
6551,18.4,19.0,3090,0.09863013698630137,0.02486003731939504,2800,18.7,1.6666666666666627
2371,15.7,16.3,729,0.030136986301369864,0.006841531816716784,2750,16.0,1.6666666666666627
3469,17.2,17.8,71,0.049315068493150684,0.012281255112534788,2765,17.5,1.6666666666666627
3473,13.7,14.3,333,0.049315068493150684,0.01589136733663466,2775,14.0,1.6666666666666627
2369,17.9,18.5,98,0.030136986301369864,0.005021695099730731,2745,18.2,1.6666666666666627
6939,32.3,32.9,230,0.11506849315068493,0.01408794033748388,2770,32.599999999999994,1.6666666666666627
4715,36.1,36.8,1,0.07397260273972603,0.003198540538215551,2740,36.45,1.4285714285714373
8415,39.2,39.9,694,0.17534246575342466,0.01769154784078239,2780,39.55,1.4285714285714373
8399,49.1,49.8,306,0.17534246575342466,0.010471299867295437,2760,49.45,1.4285714285714373
6937,34.6,35.3,127,0.11506849315068493,0.012281255112534788,2765,34.95,1.4285714285714373
4139,38.6,39.3,346,0.06027397260273973,-0.00045777066489488533,2730,38.95,1.4285714285714373
7259,22.6,23.3,12,0.136986301369863,0.026644159112896304,2805,22.950000000000003,1.42857142857143
6547,21.3,22.0,83,0.09863013698630137,0.021282215971511115,2790,21.65,1.42857142857143
3755,25.7,26.4,2263,0.0547945205479452,0.006841531816716784,2750,26.049999999999997,1.42857142857143
6549,19.8,20.5,149,0.09863013698630137,0.023072726745299203,2795,20.15,1.42857142857143
6553,16.8,17.5,50,0.09863013698630137,0.026644159112896304,2805,17.15,1.42857142857143
3467,19.1,19.8,891,0.049315068493150684,0.010471299867295437,2760,19.450000000000003,1.42857142857143
6545,23.1,23.8,316,0.09863013698630137,0.019488493517484117,2785,23.450000000000003,1.42857142857143
7597,18.1,18.8,11,0.15616438356164383,0.03551733179338311,2830,18.450000000000003,1.42857142857143
7587,25.6,26.3,1,0.15616438356164383,0.026644159112896304,2805,25.950000000000003,1.42857142857143
7591,22.3,23.0,1,0.15616438356164383,0.03020288172989053,2815,22.65,1.42857142857143
6071,21.6,22.3,2,0.08767123287671233,0.01769154784078239,2780,21.950000000000003,1.42857142857143
2367,20.2,20.9,114,0.030136986301369864,0.003198540538215551,2740,20.549999999999997,1.42857142857143
2017,15.7,16.4,457,0.021917808219178082,0.005021695099730731,2745,16.049999999999997,1.42857142857143
7255,26.0,26.7,30,0.136986301369863,0.023072726745299203,2795,26.35,1.42857142857143
7265,18.2,18.9,259,0.136986301369863,0.03197750508825891,2820,18.549999999999997,1.42857142857143
7261,21.0,21.7,17,0.136986301369863,0.028425103483891143,2810,21.35,1.42857142857143
3117,26.8,27.5,244,0.0410958904109589,0.003198540538215551,2740,27.15,1.42857142857143
5577,30.8,31.5,117,0.07945205479452055,0.008658062743114531,2755,31.15,1.42857142857143
5589,24.3,25.0,383,0.07945205479452055,0.01408794033748388,2770,24.65,1.42857142857143
7263,19.6,20.3,19,0.136986301369863,0.03020288172989053,2815,19.950000000000003,1.42857142857143
4451,18.8,19.5,49,0.0684931506849315,0.01589136733663466,2775,19.15,1.42857142857143
5581,28.5,29.2,408,0.07945205479452055,0.010471299867295437,2760,28.85,1.42857142857143
4449,20.6,21.3,13,0.0684931506849315,0.01408794033748388,2770,20.950000000000003,1.42857142857143
6287,25.3,26.0,1,0.09315068493150686,0.01589136733663466,2775,25.65,1.42857142857143
3115,29.5,30.2,919,0.0410958904109589,0.0013720560121813611,2735,29.85,1.42857142857143
1283,14.9,15.6,206,0.0136986301369863,-0.00045777066489488533,2730,15.25,1.42857142857143
2719,21.8,22.5,15761,0.03561643835616438,0.005021695099730731,2745,22.15,1.42857142857143
7593,20.8,21.5,3,0.15616438356164383,0.03197750508825891,2820,21.15,1.42857142857143
6075,15.4,16.1,12,0.08767123287671233,0.02486003731939504,2800,15.75,1.4285714285714264
4461,11.7,12.4,65,0.0684931506849315,0.02486003731939504,2800,12.05,1.4285714285714264
8435,28.9,29.6,68,0.17534246575342466,0.026644159112896304,2805,29.25,1.4285714285714228
7267,16.9,17.6,1709,0.136986301369863,0.033748984736641036,2825,17.25,1.4285714285714228
7589,23.9,24.6,3,0.15616438356164383,0.028425103483891143,2810,24.25,1.4285714285714228
2715,26.9,27.6,761,0.03561643835616438,0.0013720560121813611,2735,27.25,1.4285714285714228
7595,19.4,20.1,1,0.15616438356164383,0.033748984736641036,2825,19.75,1.4285714285714228
3757,23.4,24.1,15,0.0547945205479452,0.008658062743114531,2755,23.75,1.4285714285714228
6935,36.9,37.6,1001,0.11506849315068493,0.010471299867295437,2760,37.25,1.4285714285714228
6933,39.4,40.1,162,0.11506849315068493,0.008658062743114531,2755,39.75,1.4285714285714228
8419,36.9,37.6,27,0.17534246575342466,0.019488493517484117,2785,37.25,1.4285714285714228
2721,19.4,20.1,13150,0.03561643835616438,0.006841531816716784,2750,19.75,1.4285714285714228
5573,33.3,34.0,2973,0.07945205479452055,0.006841531816716784,2750,33.65,1.4285714285714228
6289,23.4,24.1,2,0.09315068493150686,0.01769154784078239,2780,23.75,1.4285714285714228
4713,38.9,39.6,49,0.07397260273972603,0.0013720560121813611,2735,39.25,1.4285714285714228
8403,46.5,47.2,81,0.17534246575342466,0.012281255112534788,2765,46.85,1.4285714285714228
4709,44.8,45.5,714,0.07397260273972603,-0.0022909517465558244,2725,45.15,1.4285714285714228
8411,41.5,42.2,183,0.17534246575342466,0.01589136733663466,2775,41.85,1.4285714285714228
8391,54.5,55.3,165,0.17534246575342466,0.006841531816716784,2750,54.9,1.2500000000000044
8395,51.7,52.5,41,0.17534246575342466,0.008658062743114531,2755,52.1,1.2500000000000044
5565,38.5,39.3,542,0.07945205479452055,0.003198540538215551,2740,38.9,1.2500000000000044
3749,33.5,34.3,774,0.0547945205479452,0.0013720560121813611,2735,33.9,1.2500000000000044
5557,44.2,45.0,659,0.07945205479452055,-0.00045777066489488533,2730,44.6,1.2500000000000044
3753,28.1,28.9,702,0.0547945205479452,0.005021695099730731,2745,28.5,1.2500000000000044
5553,47.2,48.0,520,0.07945205479452055,-0.0022909517465558244,2725,47.6,1.2500000000000044
7247,34.0,34.8,22,0.136986301369863,0.01589136733663466,2775,34.4,1.2500000000000044
7579,33.2,34.0,3,0.15616438356164383,0.019488493517484117,2785,33.6,1.2500000000000044
4137,41.5,42.3,13574,0.06027397260273973,-0.0022909517465558244,2725,41.9,1.2500000000000044
6063,29.6,30.4,15,0.08767123287671233,0.010471299867295437,2760,30.0,1.2500000000000044
3455,34.0,34.8,52,0.049315068493150684,-0.00045777066489488533,2730,34.4,1.2500000000000044
2363,25.6,26.4,62,0.030136986301369864,-0.00045777066489488533,2730,26.0,1.2500000000000044
6529,41.0,41.8,76,0.09863013698630137,0.005021695099730731,2745,41.4,1.2500000000000044
7575,37.6,38.4,3,0.15616438356164383,0.01589136733663466,2775,38.0,1.2500000000000044
7581,31.1,31.9,1,0.15616438356164383,0.021282215971511115,2790,31.5,1.2500000000000044
6929,44.6,45.4,202,0.11506849315068493,0.005021695099730731,2745,45.0,1.2500000000000044
2365,22.8,23.6,24,0.030136986301369864,0.0013720560121813611,2735,23.200000000000003,1.249999999999999
751,9.6,10.4,1305,0.0027397260273972603,-0.00045777066489488533,2730,10.0,1.249999999999999
3751,30.7,31.5,25,0.0547945205479452,0.003198540538215551,2740,31.1,1.249999999999999
2717,24.2,25.0,3018,0.03561643835616438,0.003198540538215551,2740,24.6,1.249999999999999
3463,23.4,24.2,556,0.049315068493150684,0.006841531816716784,2750,23.799999999999997,1.249999999999999
1619,18.2,19.0,967,0.01643835616438356,-0.00045777066489488533,2730,18.6,1.249999999999999
3465,21.2,22.0,27,0.049315068493150684,0.008658062743114531,2755,21.6,1.249999999999999
7251,29.8,30.6,25,0.136986301369863,0.019488493517484117,2785,30.200000000000003,1.249999999999999
3461,25.8,26.6,304,0.049315068493150684,0.005021695099730731,2745,26.200000000000003,1.249999999999999
7249,31.8,32.6,4,0.136986301369863,0.01769154784078239,2780,32.2,1.249999999999999
2713,29.7,30.5,858,0.03561643835616438,-0.00045777066489488533,2730,30.1,1.249999999999999
7257,24.2,25.0,59,0.136986301369863,0.02486003731939504,2800,24.6,1.249999999999999
6069,23.3,24.1,9,0.08767123287671233,0.01589136733663466,2775,23.700000000000003,1.249999999999999
7585,27.3,28.1,22,0.15616438356164383,0.02486003731939504,2800,27.700000000000003,1.249999999999999
6285,27.4,28.2,5,0.09315068493150686,0.01408794033748388,2770,27.799999999999997,1.249999999999999
6543,24.8,25.6,53,0.09863013698630137,0.01769154784078239,2780,25.200000000000003,1.249999999999999
6541,26.8,27.6,1044,0.09863013698630137,0.01589136733663466,2775,27.200000000000003,1.249999999999999
6539,28.9,29.7,64,0.09863013698630137,0.01408794033748388,2770,29.299999999999997,1.249999999999999
6281,31.7,32.5,3,0.09315068493150686,0.010471299867295437,2760,32.1,1.249999999999999
6537,31.0,31.8,56,0.09863013698630137,0.012281255112534788,2765,31.4,1.249999999999999
7253,27.8,28.6,41,0.136986301369863,0.021282215971511115,2790,28.200000000000003,1.249999999999999
4447,22.5,23.3,9,0.0684931506849315,0.012281255112534788,2765,22.9,1.249999999999999
8387,57.3,58.1,6,0.17534246575342466,0.005021695099730731,2745,57.7,1.2499999999999933
5569,35.8,36.6,157,0.07945205479452055,0.005021695099730731,2745,36.2,1.2499999999999933
6533,35.8,36.6,103,0.09863013698630137,0.008658062743114531,2755,36.2,1.2499999999999933
6925,50.3,51.1,107,0.11506849315068493,0.0013720560121813611,2735,50.7,1.2499999999999933
5561,41.3,42.1,257,0.07945205479452055,0.0013720560121813611,2735,41.7,1.2499999999999933
3747,36.3,37.1,55,0.0547945205479452,-0.00045777066489488533,2730,36.7,1.2499999999999933
6927,47.4,48.2,18942,0.11506849315068493,0.003198540538215551,2740,47.8,1.2499999999999933
6535,33.4,34.2,19433,0.09863013698630137,0.010471299867295437,2760,33.8,1.2499999999999933
7577,35.3,36.1,7,0.15616438356164383,0.01769154784078239,2780,35.7,1.2499999999999933
8407,43.9,44.7,27,0.17534246575342466,0.01408794033748388,2770,44.3,1.2499999999999933
3113,32.3,33.1,537,0.0410958904109589,-0.00045777066489488533,2730,32.7,1.2499999999999933
6931,41.9,42.7,9950,0.11506849315068493,0.006841531816716784,2750,42.3,1.2499999999999933
8371,69.4,70.3,87,0.17534246575342466,-0.0022909517465558244,2725,69.85,1.1111111111111216
8379,63.2,64.1,22,0.17534246575342466,0.0013720560121813611,2735,63.65,1.1111111111111216
3457,31.1,32.0,1517,0.049315068493150684,0.0013720560121813611,2735,31.55,1.111111111111113
7245,36.2,37.1,4,0.136986301369863,0.01408794033748388,2770,36.650000000000006,1.111111111111113
4439,31.6,32.5,12,0.0684931506849315,0.005021695099730731,2745,32.05,1.111111111111113
4443,26.8,27.7,1137,0.0684931506849315,0.008658062743114531,2755,27.25,1.111111111111113
4445,24.5,25.4,143,0.0684931506849315,0.010471299867295437,2760,24.95,1.111111111111113
6523,49.6,50.5,19432,0.09863013698630137,-0.00045777066489488533,2730,50.05,1.111111111111113
6525,46.5,47.4,134,0.09863013698630137,0.0013720560121813611,2735,46.95,1.111111111111113
6531,38.2,39.1,12791,0.09863013698630137,0.006841531816716784,2750,38.650000000000006,1.111111111111113
7569,44.9,45.8,4,0.15616438356164383,0.010471299867295437,2760,45.349999999999994,1.111111111111113
6923,53.2,54.1,641,0.11506849315068493,-0.00045777066489488533,2730,53.650000000000006,1.111111111111113
7235,49.0,49.9,13,0.136986301369863,0.005021695099730731,2745,49.45,1.111111111111113
7565,50.2,51.1,992,0.15616438356164383,0.006841531816716784,2750,50.650000000000006,1.111111111111113
7243,38.6,39.5,7,0.136986301369863,0.012281255112534788,2765,39.05,1.111111111111113
7567,47.5,48.4,5,0.15616438356164383,0.008658062743114531,2755,47.95,1.111111111111113
8383,60.2,61.1,21,0.17534246575342466,0.003198540538215551,2740,60.650000000000006,1.111111111111113
6067,25.3,26.2,14,0.08767123287671233,0.01408794033748388,2770,25.75,1.111111111111113
7573,39.9,40.8,9,0.15616438356164383,0.01408794033748388,2770,40.349999999999994,1.111111111111113
7239,43.6,44.5,351,0.136986301369863,0.008658062743114531,2755,44.05,1.111111111111113
3459,28.4,29.3,44,0.049315068493150684,0.003198540538215551,2740,28.85,1.1111111111111085
6921,56.3,57.2,2112,0.11506849315068493,-0.0022909517465558244,2725,56.75,1.111111111111104
7237,46.3,47.2,12856,0.136986301369863,0.006841531816716784,2750,46.75,1.111111111111104
3745,39.3,40.2,874,0.0547945205479452,-0.0022909517465558244,2725,39.75,1.111111111111104
6277,36.5,37.5,22,0.09315068493150686,0.006841531816716784,2750,37.0,1.0
6267,50.7,51.7,1,0.09315068493150686,-0.0022909517465558244,2725,51.2,1.0
4135,44.7,45.7,1644,0.06027397260273973,-0.004127499553857244,2720,45.2,1.0
3111,35.3,36.3,4853,0.0410958904109589,-0.0022909517465558244,2725,35.8,1.0
6527,43.6,44.6,333,0.09863013698630137,0.003198540538215551,2740,44.1,1.0
7241,41.0,42.0,55,0.136986301369863,0.010471299867295437,2760,41.5,1.0
6519,55.7,56.7,48,0.09863013698630137,-0.004127499553857244,2720,56.2,1.0
4441,29.1,30.1,62,0.0684931506849315,0.006841531816716784,2750,29.6,1.0
6265,53.8,54.8,39,0.09315068493150686,-0.004127499553857244,2720,54.3,1.0
6269,47.6,48.6,1,0.09315068493150686,-0.00045777066489488533,2730,48.1,1.0
6273,41.8,42.8,28,0.09315068493150686,0.003198540538215551,2740,42.3,1.0
7233,51.8,52.8,43,0.136986301369863,0.003198540538215551,2740,52.3,1.0
4437,34.2,35.2,16,0.0684931506849315,0.003198540538215551,2740,34.7,1.0
4435,37.0,38.0,12,0.0684931506849315,0.0013720560121813611,2735,37.5,1.0
6055,39.6,40.6,7,0.08767123287671233,0.003198540538215551,2740,40.1,1.0
6059,34.3,35.3,41,0.08767123287671233,0.006841531816716784,2750,34.8,1.0
2011,23.2,24.2,8112,0.021917808219178082,-0.00045777066489488533,2730,23.7,1.0
7563,53.0,54.0,1,0.15616438356164383,0.005021695099730731,2745,53.5,1.0
6045,54.7,55.8,1,0.08767123287671233,-0.005967426475864516,2715,55.25,0.9090909090909138
7223,67.2,68.3,61,0.136986301369863,-0.005967426475864516,2715,67.75,0.9090909090909138
6259,63.7,64.8,1,0.09315068493150686,-0.009657467563318376,2705,64.25,0.9090909090909138
7217,77.4,78.5,582,0.136986301369863,-0.011507606851479802,2700,77.95,0.9090909090909138
8359,79.2,80.3,84,0.17534246575342466,-0.007810744970153717,2710,79.75,0.9090909090909138
7225,64.0,65.1,30,0.136986301369863,-0.004127499553857244,2720,64.55,0.9090909090909138
6257,67.2,68.3,2,0.09315068493150686,-0.011507606851479802,2700,67.75,0.9090909090909138
3739,49.2,50.3,58,0.0547945205479452,-0.007810744970153717,2710,49.75,0.9090909090909138
6903,87.4,88.5,142,0.11506849315068493,-0.01894258533899788,2680,87.95,0.9090909090909138
4129,54.7,55.8,874,0.06027397260273973,-0.009657467563318376,2705,55.25,0.9090909090909138
7555,64.9,66.0,464,0.15616438356164383,-0.0022909517465558244,2725,65.45,0.9090909090909138
6899,95.0,96.1,813,0.11506849315068493,-0.022680907449605086,2670,95.55,0.9090909090909138
3109,38.4,39.5,724,0.0410958904109589,-0.004127499553857244,2720,38.95,0.909090909090908
6517,58.9,60.0,28,0.09863013698630137,-0.005967426475864516,2715,59.45,0.909090909090908
6521,52.4,53.5,266,0.09863013698630137,-0.0022909517465558244,2725,52.95,0.909090909090908
3453,37.0,38.1,13,0.049315068493150684,-0.0022909517465558244,2725,37.55,0.909090909090908
6263,56.9,58.0,11,0.09315068493150686,-0.005967426475864516,2715,57.45,0.909090909090908
6049,48.4,49.5,473,0.08767123287671233,-0.0022909517465558244,2725,48.95,0.909090909090908
6919,59.5,60.6,114,0.11506849315068493,-0.004127499553857244,2720,60.05,0.909090909090908
6051,45.3,46.4,39,0.08767123287671233,-0.00045777066489488533,2730,45.849999999999994,0.909090909090908
3743,42.5,43.6,72,0.0547945205479452,-0.004127499553857244,2720,43.05,0.909090909090908
6043,58.0,59.1,4,0.08767123287671233,-0.007810744970153717,2710,58.55,0.909090909090908
3741,45.8,46.9,707,0.0547945205479452,-0.005967426475864516,2715,46.349999999999994,0.909090909090908
7229,57.8,58.9,274,0.136986301369863,-0.00045777066489488533,2730,58.349999999999994,0.909090909090908
7557,61.8,62.9,1,0.15616438356164383,-0.00045777066489488533,2730,62.349999999999994,0.909090909090908
4133,47.9,49.0,214,0.06027397260273973,-0.005967426475864516,2715,48.45,0.909090909090908
4431,42.8,43.9,587,0.0684931506849315,-0.0022909517465558244,2725,43.349999999999994,0.909090909090908
4433,39.8,40.9,134,0.0684931506849315,-0.00045777066489488533,2730,40.349999999999994,0.909090909090908
5545,53.5,54.6,149,0.07945205479452055,-0.005967426475864516,2715,54.05,0.909090909090908
2711,32.5,33.6,11839,0.03561643835616438,-0.0022909517465558244,2725,33.05,0.909090909090908
5549,50.3,51.4,85,0.07945205479452055,-0.004127499553857244,2720,50.849999999999994,0.909090909090908
2009,26.2,27.3,3187,0.021917808219178082,-0.0022909517465558244,2725,26.75,0.909090909090908
5541,56.8,57.9,166,0.07945205479452055,-0.007810744970153717,2710,57.349999999999994,0.909090909090908
4429,45.9,47.0,12,0.0684931506849315,-0.004127499553857244,2720,46.45,0.909090909090908
2361,28.5,29.6,1319,0.030136986301369864,-0.0022909517465558244,2725,29.05,0.909090909090908
2359,31.6,32.7,38,0.030136986301369864,-0.004127499553857244,2720,32.150000000000006,0.909090909090908
8375,66.1,67.2,51,0.17534246575342466,-0.00045777066489488533,2730,66.65,0.9090909090909021
7549,74.6,75.7,1,0.15616438356164383,-0.007810744970153717,2710,75.15,0.9090909090909021
8363,75.8,76.9,38,0.17534246575342466,-0.005967426475864516,2715,76.35,0.9090909090909021
6915,66.1,67.2,211,0.11506849315068493,-0.007810744970153717,2710,66.65,0.9090909090909021
6913,69.4,70.6,125,0.11506849315068493,-0.009657467563318376,2705,70.0,0.8333333333333413
6505,79.9,81.1,26,0.09863013698630137,-0.01707865190093521,2685,80.5,0.8333333333333413
5525,70.9,72.1,903,0.07945205479452055,-0.015218186248015509,2690,71.5,0.8333333333333413
7219,73.9,75.1,39,0.136986301369863,-0.009657467563318376,2705,74.5,0.8333333333333413
6909,76.4,77.6,924,0.11506849315068493,-0.0133611755008028,2695,77.0,0.8333333333333413
7213,84.4,85.6,25,0.136986301369863,-0.015218186248015509,2690,85.0,0.8333333333333413
8351,85.9,87.1,351,0.17534246575342466,-0.011507606851479802,2700,86.5,0.8333333333333413
8347,89.4,90.6,67,0.17534246575342466,-0.0133611755008028,2695,90.0,0.8333333333333413
6515,62.1,63.3,50,0.09863013698630137,-0.007810744970153717,2710,62.7,0.8333333333333363
6917,62.6,63.8,142,0.11506849315068493,-0.005967426475864516,2715,63.2,0.8333333333333363
6261,60.2,61.4,10,0.09315068493150686,-0.007810744970153717,2710,60.8,0.8333333333333363
3107,41.6,42.8,115,0.0410958904109589,-0.005967426475864516,2715,42.2,0.8333333333333363
3451,40.1,41.3,50,0.049315068493150684,-0.004127499553857244,2720,40.7,0.8333333333333363
4427,49.1,50.3,933,0.0684931506849315,-0.005967426475864516,2715,49.7,0.8333333333333363
2709,35.6,36.8,1235,0.03561643835616438,-0.004127499553857244,2720,36.2,0.8333333333333363
5537,60.2,61.4,197,0.07945205479452055,-0.009657467563318376,2705,60.8,0.8333333333333363
4127,58.1,59.3,2984,0.06027397260273973,-0.011507606851479802,2700,58.7,0.8333333333333363
2007,29.3,30.5,3662,0.021917808219178082,-0.004127499553857244,2720,29.9,0.8333333333333338
1281,17.8,19.0,425,0.0136986301369863,-0.0022909517465558244,2725,18.4,0.8333333333333338
1617,21.1,22.3,251,0.01643835616438356,-0.0022909517465558244,2725,21.700000000000003,0.8333333333333338
6047,51.5,52.7,4,0.08767123287671233,-0.004127499553857244,2720,52.1,0.8333333333333314
8355,82.5,83.7,27,0.17534246575342466,-0.009657467563318376,2705,83.1,0.8333333333333314
5533,63.7,64.9,2033,0.07945205479452055,-0.011507606851479802,2700,64.30000000000001,0.8333333333333314
3105,45.0,46.2,437,0.0410958904109589,-0.007810744970153717,2710,45.6,0.8333333333333314
8367,72.5,73.7,150,0.17534246575342466,-0.004127499553857244,2720,73.1,0.8333333333333314
8335,100.2,101.4,28,0.17534246575342466,-0.01894258533899788,2680,100.80000000000001,0.8333333333333314
8343,93.0,94.2,272,0.17534246575342466,-0.015218186248015509,2690,93.6,0.8333333333333314
4419,63.2,64.4,7,0.0684931506849315,-0.0133611755008028,2695,63.800000000000004,0.8333333333333314
2707,38.9,40.1,12986,0.03561643835616438,-0.005967426475864516,2715,39.5,0.8333333333333314
4125,61.8,63.0,94,0.06027397260273973,-0.0133611755008028,2695,62.4,0.8333333333333314
7227,60.8,62.0,470,0.136986301369863,-0.0022909517465558244,2725,61.4,0.8333333333333314
6041,61.4,62.6,5,0.08767123287671233,-0.009657467563318376,2705,62.0,0.8333333333333314
7215,80.8,82.0,3,0.136986301369863,-0.0133611755008028,2695,81.4,0.8333333333333314
6507,76.3,77.5,98,0.09863013698630137,-0.015218186248015509,2690,76.9,0.8333333333333314
4705,51.0,52.2,61,0.07397260273972603,-0.005967426475864516,2715,51.6,0.8333333333333314
6501,87.5,88.7,99,0.09863013698630137,-0.020809999513793403,2675,88.1,0.8333333333333314
6907,80.0,81.2,308,0.11506849315068493,-0.015218186248015509,2690,80.6,0.8333333333333314
6895,102.7,103.9,256,0.11506849315068493,-0.026433257068155483,2660,103.30000000000001,0.8333333333333314
6893,106.8,108.0,111,0.11506849315068493,-0.028314725167861116,2655,107.4,0.8333333333333314
6511,69.1,70.3,523,0.09863013698630137,-0.011507606851479802,2700,69.69999999999999,0.8333333333333314
4123,65.6,66.8,281,0.06027397260273973,-0.015218186248015509,2690,66.19999999999999,0.8333333333333314
4707,47.8,49.0,44,0.07397260273972603,-0.004127499553857244,2720,48.4,0.8333333333333314
6901,91.2,92.4,1406,0.11506849315068493,-0.020809999513793403,2675,91.80000000000001,0.8333333333333314
6513,65.5,66.8,22,0.09863013698630137,-0.009657467563318376,2705,66.15,0.7692307692307709
4417,66.9,68.2,503,0.0684931506849315,-0.015218186248015509,2690,67.55000000000001,0.7692307692307709
6495,99.2,100.5,16,0.09863013698630137,-0.026433257068155483,2660,99.85,0.7692307692307709
7221,70.5,71.8,24,0.136986301369863,-0.007810744970153717,2710,71.15,0.7692307692307709
6503,83.7,85.0,218,0.09863013698630137,-0.01894258533899788,2680,84.35,0.7692307692307709
5513,82.2,83.5,998,0.07945205479452055,-0.020809999513793403,2675,82.85,0.7692307692307709
5517,78.4,79.7,201,0.07945205479452055,-0.01894258533899788,2680,79.05000000000001,0.7692307692307709
6911,72.7,74.0,5671,0.11506849315068493,-0.011507606851479802,2700,73.35,0.7692307692307709
5529,67.2,68.5,247,0.07945205479452055,-0.0133611755008028,2695,67.85,0.7692307692307709
2005,32.6,33.9,241,0.021917808219178082,-0.005967426475864516,2715,33.25,0.7692307692307709
2003,36.1,37.4,1698,0.021917808219178082,-0.007810744970153717,2710,36.75,0.7692307692307709
4425,52.5,53.8,458,0.0684931506849315,-0.007810744970153717,2710,53.15,0.7692307692307709
4701,57.7,59.0,206,0.07397260273972603,-0.009657467563318376,2705,58.35,0.7692307692307709
3101,52.0,53.3,3537,0.0410958904109589,-0.011507606851479802,2700,52.65,0.7692307692307709
7545,81.4,82.7,5,0.15616438356164383,-0.011507606851479802,2700,82.05000000000001,0.7692307692307709
8339,96.5,97.8,32,0.17534246575342466,-0.01707865190093521,2685,97.15,0.7692307692307709
8331,103.9,105.2,87,0.17534246575342466,-0.020809999513793403,2675,104.55000000000001,0.7692307692307709
6891,110.8,112.1,3097,0.11506849315068493,-0.030199739863632405,2650,111.44999999999999,0.7692307692307709
6897,98.9,100.2,130,0.11506849315068493,-0.024555322243955353,2665,99.55000000000001,0.7692307692307709
4697,64.9,66.2,113,0.07397260273972603,-0.0133611755008028,2695,65.55000000000001,0.7692307692307709
4699,61.2,62.5,1109,0.07397260273972603,-0.011507606851479802,2700,61.85,0.7692307692307709
3733,59.7,61.0,11,0.0547945205479452,-0.0133611755008028,2695,60.35,0.7692307692307709
4693,72.3,73.6,124,0.07397260273972603,-0.01707865190093521,2685,72.94999999999999,0.7692307692307709
6885,123.0,124.3,94,0.11506849315068493,-0.035876197868437626,2635,123.65,0.7692307692307709
4131,51.1,52.4,713,0.06027397260273973,-0.007810744970153717,2710,51.75,0.7692307692307709
6889,114.8,116.1,169,0.11506849315068493,-0.03208831455150051,2645,115.44999999999999,0.7692307692307709
6887,118.9,120.2,210,0.11506849315068493,-0.03398046270353839,2640,119.55000000000001,0.7692307692307709
6039,64.8,66.1,25,0.08767123287671233,-0.011507606851479802,2700,65.44999999999999,0.7692307692307709
6035,72.0,73.3,6,0.08767123287671233,-0.015218186248015509,2690,72.65,0.7692307692307709
3737,52.5,53.8,42,0.0547945205479452,-0.009657467563318376,2705,53.15,0.7692307692307709
6037,68.4,69.7,5,0.08767123287671233,-0.0133611755008028,2695,69.05000000000001,0.7692307692307709
739,19.9,21.2,2626,0.0027397260273972603,-0.005967426475864516,2715,20.549999999999997,0.7692307692307688
1615,24.3,25.6,1885,0.01643835616438356,-0.004127499553857244,2720,24.950000000000003,0.7692307692307688
747,12.6,13.9,8748,0.0027397260273972603,-0.0022909517465558244,2725,13.25,0.7692307692307688
1275,28.4,29.7,2036,0.0136986301369863,-0.007810744970153717,2710,29.049999999999997,0.7692307692307688
1613,27.7,29.0,581,0.01643835616438356,-0.005967426475864516,2715,28.35,0.7692307692307688
4703,54.3,55.6,3,0.07397260273972603,-0.007810744970153717,2710,54.95,0.7692307692307667
4423,55.9,57.2,10,0.0684931506849315,-0.009657467563318376,2705,56.55,0.7692307692307667
2355,38.3,39.6,756,0.030136986301369864,-0.007810744970153717,2710,38.95,0.7692307692307667
2705,42.3,43.6,3306,0.03561643835616438,-0.007810744970153717,2710,42.95,0.7692307692307667
2703,45.8,47.1,259,0.03561643835616438,-0.009657467563318376,2705,46.45,0.7692307692307667
3103,48.4,49.7,2570,0.0410958904109589,-0.009657467563318376,2705,49.05,0.7692307692307667
4117,77.1,78.4,5457,0.06027397260273973,-0.020809999513793403,2675,77.75,0.7692307692307625
5521,74.6,75.9,391,0.07945205479452055,-0.01707865190093521,2685,75.25,0.7692307692307625
