,Open Int,time to maturity (years),moneyness
3439,36,0.049315068493150684,1.0153345724907064
3097,557,0.0410958904109589,1.0153345724907064
6509,257,0.09863013698630137,1.0134508348794062
4697,113,0.07397260273972603,1.0134508348794062
2349,17,0.030136986301369864,1.0134508348794062
3441,324,0.049315068493150684,1.0134508348794062
6037,5,0.08767123287671233,1.0134508348794062
5529,247,0.07945205479452055,1.0134508348794062
723,1056,0.0027397260273972603,1.0134508348794062
4125,94,0.06027397260273973,1.0134508348794062
7215,3,0.136986301369863,1.0134508348794062
3099,61,0.0410958904109589,1.0134508348794062
6909,924,0.11506849315068493,1.0134508348794062
2699,454,0.03561643835616438,1.0134508348794062
3733,11,0.0547945205479452,1.0134508348794062
8347,67,0.17534246575342466,1.0134508348794062
1269,1079,0.0136986301369863,1.0134508348794062
1997,456,0.021917808219178082,1.0134508348794062
4419,7,0.0684931506849315,1.0134508348794062
1605,217,0.01643835616438356,1.0134508348794062
4421,325,0.0684931506849315,1.0115740740740742
727,9219,0.0027397260273972603,1.0115740740740742
11563,2342,0.8465753424657534,1.0115740740740742
3735,503,0.0547945205479452,1.0115740740740742
3101,3537,0.0410958904109589,1.0115740740740742
6511,523,0.09863013698630137,1.0115740740740742
7545,5,0.15616438356164383,1.0115740740740742
2351,1068,0.030136986301369864,1.0115740740740742
10993,38,0.5972602739726027,1.0115740740740742
10119,301,0.3287671232876712,1.0115740740740742
7217,582,0.136986301369863,1.0115740740740742
4699,1109,0.07397260273972603,1.0115740740740742
9441,33,0.25205479452054796,1.0115740740740742
2701,6158,0.03561643835616438,1.0115740740740742
1999,22385,0.021917808219178082,1.0115740740740742
8351,351,0.17534246575342466,1.0115740740740742
8857,1692,0.20273972602739726,1.0115740740740742
1271,304,0.0136986301369863,1.0115740740740742
11175,2545,0.6164383561643836,1.0115740740740742
5533,2033,0.07945205479452055,1.0115740740740742
6911,5671,0.11506849315068493,1.0115740740740742
10403,11524,0.36712328767123287,1.0115740740740742
11745,352,0.873972602739726,1.0115740740740742
3443,1622,0.049315068493150684,1.0115740740740742
6039,25,0.08767123287671233,1.0115740740740742
1607,2478,0.01643835616438356,1.0115740740740742
9755,1111,0.2876712328767123,1.0115740740740742
4127,2984,0.06027397260273973,1.0115740740740742
10643,36,0.4547945205479452,1.0115740740740742
6257,2,0.09315068493150686,1.0115740740740742
2353,57,0.030136986301369864,1.0097042513863217
6041,5,0.08767123287671233,1.0097042513863217
6513,22,0.09863013698630137,1.0097042513863217
4129,874,0.06027397260273973,1.0097042513863217
5537,197,0.07945205479452055,1.0097042513863217
1273,212,0.0136986301369863,1.0097042513863217
3737,42,0.0547945205479452,1.0097042513863217
1609,197,0.01643835616438356,1.0097042513863217
731,769,0.0027397260273972603,1.0097042513863217
8355,27,0.17534246575342466,1.0097042513863217
3103,2570,0.0410958904109589,1.0097042513863217
6259,1,0.09315068493150686,1.0097042513863217
7219,39,0.136986301369863,1.0097042513863217
4701,206,0.07397260273972603,1.0097042513863217
3445,26,0.049315068493150684,1.0097042513863217
4423,10,0.0684931506849315,1.0097042513863217
2001,279,0.021917808219178082,1.0097042513863217
10405,1,0.36712328767123287,1.0097042513863217
2703,259,0.03561643835616438,1.0097042513863217
6913,125,0.11506849315068493,1.0097042513863217
3447,20,0.049315068493150684,1.007841328413284
6915,211,0.11506849315068493,1.007841328413284
4131,713,0.06027397260273973,1.007841328413284
4703,3,0.07397260273972603,1.007841328413284
4425,458,0.0684931506849315,1.007841328413284
3739,58,0.0547945205479452,1.007841328413284
2705,3306,0.03561643835616438,1.007841328413284
7549,1,0.15616438356164383,1.007841328413284
3105,437,0.0410958904109589,1.007841328413284
1611,105,0.01643835616438356,1.007841328413284
6043,4,0.08767123287671233,1.007841328413284
6261,10,0.09315068493150686,1.007841328413284
10645,3,0.4547945205479452,1.007841328413284
2003,1698,0.021917808219178082,1.007841328413284
5541,166,0.07945205479452055,1.007841328413284
6515,50,0.09863013698630137,1.007841328413284
8359,84,0.17534246575342466,1.007841328413284
2355,756,0.030136986301369864,1.007841328413284
1275,2036,0.0136986301369863,1.007841328413284
735,746,0.0027397260273972603,1.007841328413284
7221,24,0.136986301369863,1.007841328413284
8859,55,0.20273972602739726,1.007841328413284
5545,149,0.07945205479452055,1.0059852670349907
4705,61,0.07397260273972603,1.0059852670349907
4133,214,0.06027397260273973,1.0059852670349907
1613,581,0.01643835616438356,1.0059852670349907
8363,38,0.17534246575342466,1.0059852670349907
6263,11,0.09315068493150686,1.0059852670349907
6045,1,0.08767123287671233,1.0059852670349907
739,2626,0.0027397260273972603,1.0059852670349907
3449,5,0.049315068493150684,1.0059852670349907
2707,12986,0.03561643835616438,1.0059852670349907
3107,115,0.0410958904109589,1.0059852670349907
7223,61,0.136986301369863,1.0059852670349907
4427,933,0.0684931506849315,1.0059852670349907
3741,707,0.0547945205479452,1.0059852670349907
1277,289,0.0136986301369863,1.0059852670349907
2357,171,0.030136986301369864,1.0059852670349907
6917,142,0.11506849315068493,1.0059852670349907
6517,28,0.09863013698630137,1.0059852670349907
2005,241,0.021917808219178082,1.0059852670349907
10411,11,0.36712328767123287,1.0041360294117647
4135,1644,0.06027397260273973,1.0041360294117647
8861,180,0.20273972602739726,1.0041360294117647
6919,114,0.11506849315068493,1.0041360294117647
6047,4,0.08767123287671233,1.0041360294117647
1279,589,0.0136986301369863,1.0041360294117647
5549,85,0.07945205479452055,1.0041360294117647
2709,1235,0.03561643835616438,1.0041360294117647
2007,3662,0.021917808219178082,1.0041360294117647
3109,724,0.0410958904109589,1.0041360294117647
1615,1885,0.01643835616438356,1.0041360294117647
743,6774,0.0027397260273972603,1.0041360294117647
7225,30,0.136986301369863,1.0041360294117647
4707,44,0.07397260273972603,1.0041360294117647
2359,38,0.030136986301369864,1.0041360294117647
6519,48,0.09863013698630137,1.0041360294117647
3743,72,0.0547945205479452,1.0041360294117647
8367,150,0.17534246575342466,1.0041360294117647
4429,12,0.0684931506849315,1.0041360294117647
3451,50,0.049315068493150684,1.0041360294117647
6265,39,0.09315068493150686,1.0041360294117647
3111,4853,0.0410958904109589,1.0022935779816513
10123,733,0.3287671232876712,1.0022935779816513
2009,3187,0.021917808219178082,1.0022935779816513
1617,251,0.01643835616438356,1.0022935779816513
6049,473,0.08767123287671233,1.0022935779816513
7227,470,0.136986301369863,1.0022935779816513
10413,1448,0.36712328767123287,1.0022935779816513
8371,87,0.17534246575342466,1.0022935779816513
6921,2112,0.11506849315068493,1.0022935779816513
10997,17,0.5972602739726027,1.0022935779816513
3453,13,0.049315068493150684,1.0022935779816513
4137,13574,0.06027397260273973,1.0022935779816513
10649,2,0.4547945205479452,1.0022935779816513
1281,425,0.0136986301369863,1.0022935779816513
11177,331,0.6164383561643836,1.0022935779816513
6267,1,0.09315068493150686,1.0022935779816513
9757,1764,0.2876712328767123,1.0022935779816513
7555,464,0.15616438356164383,1.0022935779816513
6521,266,0.09863013698630137,1.0022935779816513
3745,874,0.0547945205479452,1.0022935779816513
2361,1319,0.030136986301369864,1.0022935779816513
8863,1681,0.20273972602739726,1.0022935779816513
747,8748,0.0027397260273972603,1.0022935779816513
4431,587,0.0684931506849315,1.0022935779816513
5553,520,0.07945205479452055,1.0022935779816513
2711,11839,0.03561643835616438,1.0022935779816513
9453,14,0.25205479452054796,1.0022935779816513
4709,714,0.07397260273972603,1.0022935779816513
11567,308,0.8465753424657534,1.0022935779816513
11747,551,0.873972602739726,1.0022935779816513
9457,1,0.25205479452054796,1.0004578754578755
1619,967,0.01643835616438356,1.0004578754578755
4711,207,0.07397260273972603,1.0004578754578755
1283,206,0.0136986301369863,1.0004578754578755
7229,274,0.136986301369863,1.0004578754578755
6923,641,0.11506849315068493,1.0004578754578755
5557,659,0.07945205479452055,1.0004578754578755
7557,1,0.15616438356164383,1.0004578754578755
2363,62,0.030136986301369864,1.0004578754578755
2713,858,0.03561643835616438,1.0004578754578755
6269,1,0.09315068493150686,1.0004578754578755
2011,8112,0.021917808219178082,1.0004578754578755
6051,39,0.08767123287671233,1.0004578754578755
4139,346,0.06027397260273973,1.0004578754578755
3747,55,0.0547945205479452,1.0004578754578755
751,1305,0.0027397260273972603,1.0004578754578755
6523,19432,0.09863013698630137,1.0004578754578755
8375,51,0.17534246575342466,1.0004578754578755
3455,52,0.049315068493150684,1.0004578754578755
8865,78,0.20273972602739726,1.0004578754578755
3113,537,0.0410958904109589,1.0004578754578755
4433,134,0.0684931506849315,1.0004578754578755
2013,496,0.021917808219178082,0.9986288848263254
8379,22,0.17534246575342466,0.9986288848263254
10417,1,0.36712328767123287,0.9986288848263254
1621,89,0.01643835616438356,0.9986288848263254
755,1710,0.0027397260273972603,0.9986288848263254
4141,172,0.06027397260273973,0.9986288848263254
6925,107,0.11506849315068493,0.9986288848263254
2715,761,0.03561643835616438,0.9986288848263254
3115,919,0.0410958904109589,0.9986288848263254
4435,12,0.0684931506849315,0.9986288848263254
3457,1517,0.049315068493150684,0.9986288848263254
6525,134,0.09863013698630137,0.9986288848263254
1285,78,0.0136986301369863,0.9986288848263254
2365,24,0.030136986301369864,0.9986288848263254
5561,257,0.07945205479452055,0.9986288848263254
4713,49,0.07397260273972603,0.9986288848263254
3749,774,0.0547945205479452,0.9986288848263254
8867,117,0.20273972602739726,0.9968065693430657
2367,114,0.030136986301369864,0.9968065693430657
2717,3018,0.03561643835616438,0.9968065693430657
8383,21,0.17534246575342466,0.9968065693430657
6527,333,0.09863013698630137,0.9968065693430657
4143,330,0.06027397260273973,0.9968065693430657
3117,244,0.0410958904109589,0.9968065693430657
6055,7,0.08767123287671233,0.9968065693430657
4437,16,0.0684931506849315,0.9968065693430657
759,1219,0.0027397260273972603,0.9968065693430657
3751,25,0.0547945205479452,0.9968065693430657
2015,6363,0.021917808219178082,0.9968065693430657
3459,44,0.049315068493150684,0.9968065693430657
6273,28,0.09315068493150686,0.9968065693430657
1623,112,0.01643835616438356,0.9968065693430657
5565,542,0.07945205479452055,0.9968065693430657
4715,1,0.07397260273972603,0.9968065693430657
1287,120,0.0136986301369863,0.9968065693430657
6927,18942,0.11506849315068493,0.9968065693430657
7233,43,0.136986301369863,0.9968065693430657
2719,15761,0.03561643835616438,0.9949908925318761
5569,157,0.07945205479452055,0.9949908925318761
3119,159,0.0410958904109589,0.9949908925318761
4717,195,0.07397260273972603,0.9949908925318761
6529,76,0.09863013698630137,0.9949908925318761
2369,98,0.030136986301369864,0.9949908925318761
6929,202,0.11506849315068493,0.9949908925318761
2017,457,0.021917808219178082,0.9949908925318761
4439,12,0.0684931506849315,0.9949908925318761
1289,59,0.0136986301369863,0.9949908925318761
3461,304,0.049315068493150684,0.9949908925318761
763,663,0.0027397260273972603,0.9949908925318761
7563,1,0.15616438356164383,0.9949908925318761
4145,505,0.06027397260273973,0.9949908925318761
8387,6,0.17534246575342466,0.9949908925318761
1625,138,0.01643835616438356,0.9949908925318761
3753,702,0.0547945205479452,0.9949908925318761
7235,13,0.136986301369863,0.9949908925318761
11571,169,0.8465753424657534,0.9931818181818182
7565,992,0.15616438356164383,0.9931818181818182
2721,13150,0.03561643835616438,0.9931818181818182
9465,33,0.25205479452054796,0.9931818181818182
9759,738,0.2876712328767123,0.9931818181818182
6931,9950,0.11506849315068493,0.9931818181818182
3755,2263,0.0547945205479452,0.9931818181818182
6277,22,0.09315068493150686,0.9931818181818182
10655,69,0.4547945205479452,0.9931818181818182
2371,729,0.030136986301369864,0.9931818181818182
1627,4396,0.01643835616438356,0.9931818181818182
4441,62,0.0684931506849315,0.9931818181818182
8391,165,0.17534246575342466,0.9931818181818182
3463,556,0.049315068493150684,0.9931818181818182
2019,9449,0.021917808219178082,0.9931818181818182
10127,1547,0.3287671232876712,0.9931818181818182
5573,2973,0.07945205479452055,0.9931818181818182
1291,1011,0.0136986301369863,0.9931818181818182
4719,50,0.07397260273972603,0.9931818181818182
7237,12856,0.136986301369863,0.9931818181818182
6531,12791,0.09863013698630137,0.9931818181818182
3121,2094,0.0410958904109589,0.9931818181818182
11179,854,0.6164383561643836,0.9931818181818182
4147,1843,0.06027397260273973,0.9931818181818182
6059,41,0.08767123287671233,0.9931818181818182
8869,2900,0.20273972602739726,0.9931818181818182
11749,1276,0.873972602739726,0.9931818181818182
11001,47,0.5972602739726027,0.9931818181818182
767,3107,0.0027397260273972603,0.9931818181818182
10423,3953,0.36712328767123287,0.9931818181818182
4721,4,0.07397260273972603,0.9913793103448276
7567,5,0.15616438356164383,0.9913793103448276
3123,207,0.0410958904109589,0.9913793103448276
1629,105,0.01643835616438356,0.9913793103448276
2021,1061,0.021917808219178082,0.9913793103448276
3465,27,0.049315068493150684,0.9913793103448276
6933,162,0.11506849315068493,0.9913793103448276
771,709,0.0027397260273972603,0.9913793103448276
2723,1184,0.03561643835616438,0.9913793103448276
3757,15,0.0547945205479452,0.9913793103448276
4443,1137,0.0684931506849315,0.9913793103448276
7239,351,0.136986301369863,0.9913793103448276
6533,103,0.09863013698630137,0.9913793103448276
2373,51,0.030136986301369864,0.9913793103448276
8395,41,0.17534246575342466,0.9913793103448276
1293,245,0.0136986301369863,0.9913793103448276
5577,117,0.07945205479452055,0.9913793103448276
4149,766,0.06027397260273973,0.9913793103448276
9469,1,0.25205479452054796,0.9895833333333334
775,1967,0.0027397260273972603,0.9895833333333334
8871,170,0.20273972602739726,0.9895833333333334
6281,3,0.09315068493150686,0.9895833333333334
2725,883,0.03561643835616438,0.9895833333333334
3759,410,0.0547945205479452,0.9895833333333334
4151,12740,0.06027397260273973,0.9895833333333334
4445,143,0.0684931506849315,0.9895833333333334
6063,15,0.08767123287671233,0.9895833333333334
6535,19433,0.09863013698630137,0.9895833333333334
10427,1,0.36712328767123287,0.9895833333333334
2375,370,0.030136986301369864,0.9895833333333334
1631,185,0.01643835616438356,0.9895833333333334
3125,1476,0.0410958904109589,0.9895833333333334
7241,55,0.136986301369863,0.9895833333333334
7569,4,0.15616438356164383,0.9895833333333334
4723,21,0.07397260273972603,0.9895833333333334
1295,163,0.0136986301369863,0.9895833333333334
5581,408,0.07945205479452055,0.9895833333333334
8399,306,0.17534246575342466,0.9895833333333334
3467,891,0.049315068493150684,0.9895833333333334
2023,5749,0.021917808219178082,0.9895833333333334
6935,1001,0.11506849315068493,0.9895833333333334
3469,71,0.049315068493150684,0.9877938517179023
4447,9,0.0684931506849315,0.9877938517179023
6537,56,0.09863013698630137,0.9877938517179023
8403,81,0.17534246575342466,0.9877938517179023
779,968,0.0027397260273972603,0.9877938517179023
1297,1279,0.0136986301369863,0.9877938517179023
4725,29,0.07397260273972603,0.9877938517179023
5585,320,0.07945205479452055,0.9877938517179023
3127,619,0.0410958904109589,0.9877938517179023
2377,43,0.030136986301369864,0.9877938517179023
1633,595,0.01643835616438356,0.9877938517179023
7243,7,0.136986301369863,0.9877938517179023
2025,462,0.021917808219178082,0.9877938517179023
4153,466,0.06027397260273973,0.9877938517179023
2727,264,0.03561643835616438,0.9877938517179023
3761,4,0.0547945205479452,0.9877938517179023
6937,127,0.11506849315068493,0.9877938517179023
6939,230,0.11506849315068493,0.9860108303249098
5589,383,0.07945205479452055,0.9860108303249098
4155,218,0.06027397260273973,0.9860108303249098
7573,9,0.15616438356164383,0.9860108303249098
4727,43,0.07397260273972603,0.9860108303249098
1299,116,0.0136986301369863,0.9860108303249098
3763,20,0.0547945205479452,0.9860108303249098
2027,6673,0.021917808219178082,0.9860108303249098
7245,4,0.136986301369863,0.9860108303249098
783,1283,0.0027397260273972603,0.9860108303249098
9473,1,0.25205479452054796,0.9860108303249098
1635,409,0.01643835616438356,0.9860108303249098
2379,2144,0.030136986301369864,0.9860108303249098
10431,3,0.36712328767123287,0.9860108303249098
6067,14,0.08767123287671233,0.9860108303249098
6285,5,0.09315068493150686,0.9860108303249098
8407,27,0.17534246575342466,0.9860108303249098
6539,64,0.09863013698630137,0.9860108303249098
3129,781,0.0410958904109589,0.9860108303249098
2729,1684,0.03561643835616438,0.9860108303249098
4449,13,0.0684931506849315,0.9860108303249098
3471,54,0.049315068493150684,0.9860108303249098
8873,46,0.20273972602739726,0.9860108303249098
10661,6,0.4547945205479452,0.9842342342342343
3765,3857,0.0547945205479452,0.9842342342342343
11181,2326,0.6164383561643836,0.9842342342342343
6287,1,0.09315068493150686,0.9842342342342343
8411,183,0.17534246575342466,0.9842342342342343
1637,467,0.01643835616438356,0.9842342342342343
4451,49,0.0684931506849315,0.9842342342342343
4729,6,0.07397260273972603,0.9842342342342343
11575,190,0.8465753424657534,0.9842342342342343
7247,22,0.136986301369863,0.9842342342342343
2029,5631,0.021917808219178082,0.9842342342342343
9761,320,0.2876712328767123,0.9842342342342343
2381,486,0.030136986301369864,0.9842342342342343
1301,5595,0.0136986301369863,0.9842342342342343
3473,333,0.049315068493150684,0.9842342342342343
7575,3,0.15616438356164383,0.9842342342342343
5593,914,0.07945205479452055,0.9842342342342343
10131,1652,0.3287671232876712,0.9842342342342343
10433,733,0.36712328767123287,0.9842342342342343
3131,4767,0.0410958904109589,0.9842342342342343
9477,1,0.25205479452054796,0.9842342342342343
4157,698,0.06027397260273973,0.9842342342342343
6941,1764,0.11506849315068493,0.9842342342342343
8875,1878,0.20273972602739726,0.9842342342342343
787,1755,0.0027397260273972603,0.9842342342342343
6069,9,0.08767123287671233,0.9842342342342343
2731,6587,0.03561643835616438,0.9842342342342343
11751,368,0.873972602739726,0.9842342342342343
6541,1044,0.09863013698630137,0.9842342342342343
11005,27,0.5972602739726027,0.9842342342342343
2383,84,0.030136986301369864,0.9824640287769785
7249,4,0.136986301369863,0.9824640287769785
791,906,0.0027397260273972603,0.9824640287769785
6289,2,0.09315068493150686,0.9824640287769785
2733,5346,0.03561643835616438,0.9824640287769785
1303,1241,0.0136986301369863,0.9824640287769785
7577,7,0.15616438356164383,0.9824640287769785
2031,376,0.021917808219178082,0.9824640287769785
8877,257,0.20273972602739726,0.9824640287769785
4731,1275,0.07397260273972603,0.9824640287769785
6543,53,0.09863013698630137,0.9824640287769785
10435,1,0.36712328767123287,0.9824640287769785
3475,289,0.049315068493150684,0.9824640287769785
6071,2,0.08767123287671233,0.9824640287769785
5597,180,0.07945205479452055,0.9824640287769785
3133,1349,0.0410958904109589,0.9824640287769785
8415,694,0.17534246575342466,0.9824640287769785
10663,65,0.4547945205479452,0.9824640287769785
6943,12327,0.11506849315068493,0.9824640287769785
4453,2,0.0684931506849315,0.9824640287769785
4159,537,0.06027397260273973,0.9824640287769785
9481,4,0.25205479452054796,0.9824640287769785
1639,3467,0.01643835616438356,0.9824640287769785
3767,5,0.0547945205479452,0.9824640287769785
1305,198,0.0136986301369863,0.9807001795332136
2385,95,0.030136986301369864,0.9807001795332136
2033,2215,0.021917808219178082,0.9807001795332136
6545,316,0.09863013698630137,0.9807001795332136
7251,25,0.136986301369863,0.9807001795332136
3769,520,0.0547945205479452,0.9807001795332136
4733,48,0.07397260273972603,0.9807001795332136
4161,2734,0.06027397260273973,0.9807001795332136
4455,70,0.0684931506849315,0.9807001795332136
5601,136,0.07945205479452055,0.9807001795332136
3135,695,0.0410958904109589,0.9807001795332136
8419,27,0.17534246575342466,0.9807001795332136
6945,2316,0.11506849315068493,0.9807001795332136
3477,259,0.049315068493150684,0.9807001795332136
2735,3122,0.03561643835616438,0.9807001795332136
7579,3,0.15616438356164383,0.9807001795332136
1641,138,0.01643835616438356,0.9807001795332136
795,1258,0.0027397260273972603,0.9807001795332136
2737,854,0.03561643835616438,0.9789426523297491
3479,374,0.049315068493150684,0.9789426523297491
9485,4,0.25205479452054796,0.9789426523297491
10665,2,0.4547945205479452,0.9789426523297491
7253,41,0.136986301369863,0.9789426523297491
8423,182,0.17534246575342466,0.9789426523297491
6947,20237,0.11506849315068493,0.9789426523297491
1307,395,0.0136986301369863,0.9789426523297491
1643,113,0.01643835616438356,0.9789426523297491
5605,316,0.07945205479452055,0.9789426523297491
4457,40,0.0684931506849315,0.9789426523297491
3137,1173,0.0410958904109589,0.9789426523297491
8879,149,0.20273972602739726,0.9789426523297491
4735,128,0.07397260273972603,0.9789426523297491
7581,1,0.15616438356164383,0.9789426523297491
2035,1180,0.021917808219178082,0.9789426523297491
4163,655,0.06027397260273973,0.9789426523297491
2387,46,0.030136986301369864,0.9789426523297491
799,1667,0.0027397260273972603,0.9789426523297491
6547,83,0.09863013698630137,0.9789426523297491
3771,1389,0.0547945205479452,0.9789426523297491
3773,59,0.0547945205479452,0.9771914132379249
4459,17,0.0684931506849315,0.9771914132379249
2389,191,0.030136986301369864,0.9771914132379249
1645,51,0.01643835616438356,0.9771914132379249
7255,30,0.136986301369863,0.9771914132379249
6549,149,0.09863013698630137,0.9771914132379249
1309,117,0.0136986301369863,0.9771914132379249
6949,490,0.11506849315068493,0.9771914132379249
2037,523,0.021917808219178082,0.9771914132379249
10441,18,0.36712328767123287,0.9771914132379249
5609,290,0.07945205479452055,0.9771914132379249
803,564,0.0027397260273972603,0.9771914132379249
4165,147,0.06027397260273973,0.9771914132379249
4737,462,0.07397260273972603,0.9771914132379249
2739,978,0.03561643835616438,0.9771914132379249
3139,292,0.0410958904109589,0.9771914132379249
3481,15,0.049315068493150684,0.9771914132379249
8427,68,0.17534246575342466,0.9771914132379249
10443,4386,0.36712328767123287,0.9754464285714286
8881,2251,0.20273972602739726,0.9754464285714286
6951,20841,0.11506849315068493,0.9754464285714286
11753,3264,0.873972602739726,0.9754464285714286
4461,65,0.0684931506849315,0.9754464285714286
8431,1264,0.17534246575342466,0.9754464285714286
10667,263,0.4547945205479452,0.9754464285714286
3141,3335,0.0410958904109589,0.9754464285714286
5613,3675,0.07945205479452055,0.9754464285714286
2391,447,0.030136986301369864,0.9754464285714286
11183,2858,0.6164383561643836,0.9754464285714286
1311,1098,0.0136986301369863,0.9754464285714286
4167,9140,0.06027397260273973,0.9754464285714286
6075,12,0.08767123287671233,0.9754464285714286
9489,631,0.25205479452054796,0.9754464285714286
2741,17206,0.03561643835616438,0.9754464285714286
11579,440,0.8465753424657534,0.9754464285714286
9763,2195,0.2876712328767123,0.9754464285714286
3483,2125,0.049315068493150684,0.9754464285714286
3775,64,0.0547945205479452,0.9754464285714286
807,2239,0.0027397260273972603,0.9754464285714286
6551,3090,0.09863013698630137,0.9754464285714286
7585,22,0.15616438356164383,0.9754464285714286
1647,359,0.01643835616438356,0.9754464285714286
2039,9119,0.021917808219178082,0.9754464285714286
7257,59,0.136986301369863,0.9754464285714286
10135,1501,0.3287671232876712,0.9754464285714286
11009,217,0.5972602739726027,0.9754464285714286
4739,3891,0.07397260273972603,0.9754464285714286
3143,222,0.0410958904109589,0.9737076648841355
5617,243,0.07945205479452055,0.9737076648841355
3485,37,0.049315068493150684,0.9737076648841355
2393,162,0.030136986301369864,0.9737076648841355
2041,742,0.021917808219178082,0.9737076648841355
1313,62,0.0136986301369863,0.9737076648841355
4169,289,0.06027397260273973,0.9737076648841355
8435,68,0.17534246575342466,0.9737076648841355
6953,219,0.11506849315068493,0.9737076648841355
1649,639,0.01643835616438356,0.9737076648841355
10445,9,0.36712328767123287,0.9737076648841355
3777,24,0.0547945205479452,0.9737076648841355
7259,12,0.136986301369863,0.9737076648841355
6553,50,0.09863013698630137,0.9737076648841355
2743,1301,0.03561643835616438,0.9737076648841355
4741,45,0.07397260273972603,0.9737076648841355
7587,1,0.15616438356164383,0.9737076648841355
811,509,0.0027397260273972603,0.9737076648841355
3145,554,0.0410958904109589,0.9719750889679716
2395,83,0.030136986301369864,0.9719750889679716
7261,17,0.136986301369863,0.9719750889679716
10447,4,0.36712328767123287,0.9719750889679716
2043,437,0.021917808219178082,0.9719750889679716
9493,11,0.25205479452054796,0.9719750889679716
7589,3,0.15616438356164383,0.9719750889679716
2745,2034,0.03561643835616438,0.9719750889679716
8439,163,0.17534246575342466,0.9719750889679716
8883,104,0.20273972602739726,0.9719750889679716
3487,60,0.049315068493150684,0.9719750889679716
10669,20,0.4547945205479452,0.9719750889679716
1651,100,0.01643835616438356,0.9719750889679716
815,1207,0.0027397260273972603,0.9719750889679716
4171,1208,0.06027397260273973,0.9719750889679716
5621,757,0.07945205479452055,0.9719750889679716
1315,83,0.0136986301369863,0.9719750889679716
3779,18,0.0547945205479452,0.9719750889679716
6555,35,0.09863013698630137,0.9719750889679716
6955,260,0.11506849315068493,0.9719750889679716
4465,19,0.0684931506849315,0.9719750889679716
3781,33,0.0547945205479452,0.9702486678507993
1317,159,0.0136986301369863,0.9702486678507993
6557,51,0.09863013698630137,0.9702486678507993
6957,248,0.11506849315068493,0.9702486678507993
4467,30,0.0684931506849315,0.9702486678507993
3147,693,0.0410958904109589,0.9702486678507993
1653,177,0.01643835616438356,0.9702486678507993
2397,903,0.030136986301369864,0.9702486678507993
819,390,0.0027397260273972603,0.9702486678507993
3489,101,0.049315068493150684,0.9702486678507993
7263,19,0.136986301369863,0.9702486678507993
7591,1,0.15616438356164383,0.9702486678507993
5625,406,0.07945205479452055,0.9702486678507993
10449,10,0.36712328767123287,0.9702486678507993
2747,1832,0.03561643835616438,0.9702486678507993
4173,173,0.06027397260273973,0.9702486678507993
8443,65,0.17534246575342466,0.9702486678507993
2045,804,0.021917808219178082,0.9702486678507993
3783,65,0.0547945205479452,0.9685283687943262
7593,3,0.15616438356164383,0.9685283687943262
823,1550,0.0027397260273972603,0.9685283687943262
2047,1604,0.021917808219178082,0.9685283687943262
4175,382,0.06027397260273973,0.9685283687943262
3149,1302,0.0410958904109589,0.9685283687943262
8885,195,0.20273972602739726,0.9685283687943262
10671,20,0.4547945205479452,0.9685283687943262
7265,259,0.136986301369863,0.9685283687943262
2749,6511,0.03561643835616438,0.9685283687943262
6559,95,0.09863013698630137,0.9685283687943262
1655,161,0.01643835616438356,0.9685283687943262
4469,52,0.0684931506849315,0.9685283687943262
8447,351,0.17534246575342466,0.9685283687943262
2399,210,0.030136986301369864,0.9685283687943262
3491,72,0.049315068493150684,0.9685283687943262
5629,397,0.07945205479452055,0.9685283687943262
1319,78,0.0136986301369863,0.9685283687943262
6959,373,0.11506849315068493,0.9685283687943262
9497,8,0.25205479452054796,0.9685283687943262
4177,7653,0.06027397260273973,0.9668141592920354
6961,4997,0.11506849315068493,0.9668141592920354
8887,1331,0.20273972602739726,0.9668141592920354
3151,5211,0.0410958904109589,0.9668141592920354
2401,779,0.030136986301369864,0.9668141592920354
10673,304,0.4547945205479452,0.9668141592920354
2751,10000,0.03561643835616438,0.9668141592920354
2049,6719,0.021917808219178082,0.9668141592920354
11583,125,0.8465753424657534,0.9668141592920354
7267,1709,0.136986301369863,0.9668141592920354
5633,1574,0.07945205479452055,0.9668141592920354
10453,2909,0.36712328767123287,0.9668141592920354
11013,99,0.5972602739726027,0.9668141592920354
1657,3029,0.01643835616438356,0.9668141592920354
6561,33,0.09863013698630137,0.9668141592920354
8451,241,0.17534246575342466,0.9668141592920354
11185,1000,0.6164383561643836,0.9668141592920354
11755,69,0.873972602739726,0.9668141592920354
9765,3209,0.2876712328767123,0.9668141592920354
7595,1,0.15616438356164383,0.9668141592920354
3493,54,0.049315068493150684,0.9668141592920354
4747,3779,0.07397260273972603,0.9668141592920354
3785,140,0.0547945205479452,0.9668141592920354
10139,454,0.3287671232876712,0.9668141592920354
4471,36,0.0684931506849315,0.9668141592920354
6299,1,0.09315068493150686,0.9668141592920354
1321,1819,0.0136986301369863,0.9668141592920354
6081,82,0.08767123287671233,0.9668141592920354
827,2600,0.0027397260273972603,0.9668141592920354
9501,434,0.25205479452054796,0.9668141592920354
1323,464,0.0136986301369863,0.9651060070671378
7597,11,0.15616438356164383,0.9651060070671378
9505,3,0.25205479452054796,0.9651060070671378
8455,693,0.17534246575342466,0.9651060070671378
3787,16,0.0547945205479452,0.9651060070671378
8889,686,0.20273972602739726,0.9651060070671378
