SPX (S&P 500 INDEX),2731.25,+32.62,
Feb 15 2018 @ 16:16 ET,
Calls,Last Sale,Net,Bid,Ask,Vol,Open Int,Puts,Last Sale,Net,Bid,Ask,Vol,Open Int,
18 Feb 1930.00 (SPXW1816B1930),0.0,0.0,792.40,804.50,0,0,18 Feb 1930.00 (SPXW1816N1930),0.10,0.0,0.0,0.05,0,434,
18 Feb 1930.00 (SPX1816B1930-E),899.00,0.0,797.10,808.50,0,1,18 Feb 1930.00 (SPX1816N1930-E),1.90,0.0,0.0,0.10,0,2238,
18 Feb 1930.00 (SPXW1816B1930-E),0.0,0.0,792.40,804.50,0,0,18 Feb 1930.00 (SPXW1816N1930-E),0.10,0.0,0.0,0.05,0,434,
18 Feb 1940.00 (SPX1816B1940),0.0,0.0,787.20,798.50,0,0,18 Feb 1940.00 (SPX1816N1940),1.35,0.0,0.0,0.10,0,3259,
18 Feb 1940.00 (SPXW1816B1940),0.0,0.0,782.50,794.50,0,0,18 Feb 1940.00 (SPXW1816N1940),0.10,0.0,0.0,0.05,0,2909,
18 Feb 1940.00 (SPX1816B1940-E),0.0,0.0,787.20,798.50,0,0,18 Feb 1940.00 (SPX1816N1940-E),1.35,0.0,0.0,0.10,0,3259,
18 Feb 1940.00 (SPXW1816B1940-E),0.0,0.0,782.50,794.50,0,0,18 Feb 1940.00 (SPXW1816N1940-E),0.10,0.0,0.0,0.05,0,2909,
18 Feb 1950.00 (SPX1816B1950),0.0,0.0,777.20,788.50,0,0,18 Feb 1950.00 (SPX1816N1950),0.05,0.0,0.0,0.05,0,5842,
18 Feb 1950.00 (SPXW1816B1950),0.0,0.0,772.50,784.50,0,0,18 Feb 1950.00 (SPXW1816N1950),0.25,0.0,0.0,0.05,0,145,
18 Feb 1950.00 (SPX1816B1950-E),0.0,0.0,777.20,788.50,0,0,18 Feb 1950.00 (SPX1816N1950-E),0.05,0.0,0.0,0.05,0,5842,
18 Feb 1950.00 (SPXW1816B1950-E),0.0,0.0,772.50,784.50,0,0,18 Feb 1950.00 (SPXW1816N1950-E),0.25,0.0,0.0,0.05,0,145,
18 Feb 1960.00 (SPX1816B1960),0.0,0.0,767.20,778.50,0,0,18 Feb 1960.00 (SPX1816N1960),6.70,0.0,0.0,0.10,0,3149,
18 Feb 1960.00 (SPXW1816B1960),0.0,0.0,762.50,778.20,0,0,18 Feb 1960.00 (SPXW1816N1960),0.20,0.0,0.0,0.05,0,404,
18 Feb 1960.00 (SPX1816B1960-E),0.0,0.0,767.20,778.50,0,0,18 Feb 1960.00 (SPX1816N1960-E),6.70,0.0,0.0,0.10,0,3149,
18 Feb 1960.00 (SPXW1816B1960-E),0.0,0.0,762.50,778.20,0,0,18 Feb 1960.00 (SPXW1816N1960-E),0.20,0.0,0.0,0.05,0,404,
18 Feb 1970.00 (SPX1816B1970),0.0,0.0,757.20,768.50,0,0,18 Feb 1970.00 (SPX1816N1970),5.00,0.0,0.0,0.10,0,2748,
18 Feb 1970.00 (SPXW1816B1970),0.0,0.0,752.60,764.50,0,0,18 Feb 1970.00 (SPXW1816N1970),0.25,0.0,0.0,0.05,0,323,
18 Feb 1970.00 (SPX1816B1970-E),0.0,0.0,757.20,768.50,0,0,18 Feb 1970.00 (SPX1816N1970-E),5.00,0.0,0.0,0.10,0,2748,
18 Feb 1970.00 (SPXW1816B1970-E),0.0,0.0,752.60,764.50,0,0,18 Feb 1970.00 (SPXW1816N1970-E),0.25,0.0,0.0,0.05,0,323,
18 Feb 1975.00 (SPX1816B1975),572.45,0.0,752.20,763.50,0,7,18 Feb 1975.00 (SPX1816N1975),0.05,0.0,0.0,0.10,0,3607,
18 Feb 1975.00 (SPXW1816B1975),0.0,0.0,747.50,759.50,0,0,18 Feb 1975.00 (SPXW1816N1975),0.25,0.0,0.0,0.05,0,345,
18 Feb 1975.00 (SPX1816B1975-E),572.45,0.0,752.20,763.50,0,7,18 Feb 1975.00 (SPX1816N1975-E),0.05,0.0,0.0,0.10,0,3607,
18 Feb 1975.00 (SPXW1816B1975-E),0.0,0.0,747.50,759.50,0,0,18 Feb 1975.00 (SPXW1816N1975-E),0.25,0.0,0.0,0.05,0,345,
18 Feb 1980.00 (SPX1816B1980),0.0,0.0,747.20,758.50,0,0,18 Feb 1980.00 (SPX1816N1980),0.05,0.0,0.0,0.10,0,3446,
18 Feb 1980.00 (SPXW1816B1980),0.0,0.0,742.50,754.50,0,0,18 Feb 1980.00 (SPXW1816N1980),0.05,0.0,0.0,0.05,0,412,
18 Feb 1980.00 (SPX1816B1980-E),0.0,0.0,747.20,758.50,0,0,18 Feb 1980.00 (SPX1816N1980-E),0.05,0.0,0.0,0.10,0,3446,
18 Feb 1980.00 (SPXW1816B1980-E),0.0,0.0,742.50,754.50,0,0,18 Feb 1980.00 (SPXW1816N1980-E),0.05,0.0,0.0,0.05,0,412,
18 Feb 1990.00 (SPX1816B1990),0.0,0.0,737.20,748.50,0,0,18 Feb 1990.00 (SPX1816N1990),4.20,0.0,0.0,0.10,0,2860,
18 Feb 1990.00 (SPXW1816B1990),0.0,0.0,732.50,744.50,0,0,18 Feb 1990.00 (SPXW1816N1990),0.10,0.0,0.0,0.05,0,482,
18 Feb 1990.00 (SPX1816B1990-E),0.0,0.0,737.20,748.50,0,0,18 Feb 1990.00 (SPX1816N1990-E),4.20,0.0,0.0,0.10,0,2860,
18 Feb 1990.00 (SPXW1816B1990-E),0.0,0.0,732.50,744.50,0,0,18 Feb 1990.00 (SPXW1816N1990-E),0.10,0.0,0.0,0.05,0,482,
18 Feb 2000.00 (SPX1816B2000),642.27,0.0,727.20,738.50,0,913,18 Feb 2000.00 (SPX1816N2000),0.05,0.0,0.0,0.05,0,20993,
18 Feb 2000.00 (SPXW1816B2000),695.20,0.0,722.50,734.50,0,19,18 Feb 2000.00 (SPXW1816N2000),0.05,0.0,0.0,0.05,0,947,
18 Feb 2000.00 (SPX1816B2000-E),642.27,0.0,727.20,738.50,0,913,18 Feb 2000.00 (SPX1816N2000-E),0.05,0.0,0.0,0.05,0,20993,
18 Feb 2000.00 (SPXW1816B2000-E),695.20,0.0,722.50,734.50,0,19,18 Feb 2000.00 (SPXW1816N2000-E),0.05,0.0,0.0,0.05,0,947,
18 Feb 2010.00 (SPX1816B2010),0.0,0.0,717.20,728.50,0,0,18 Feb 2010.00 (SPX1816N2010),0.75,0.0,0.0,0.10,0,5430,
18 Feb 2010.00 (SPXW1816B2010),0.0,0.0,712.40,724.50,0,0,18 Feb 2010.00 (SPXW1816N2010),0.30,0.0,0.0,0.05,0,686,
18 Feb 2010.00 (SPX1816B2010-E),0.0,0.0,717.20,728.50,0,0,18 Feb 2010.00 (SPX1816N2010-E),0.75,0.0,0.0,0.10,0,5430,
18 Feb 2010.00 (SPXW1816B2010-E),0.0,0.0,712.40,724.50,0,0,18 Feb 2010.00 (SPXW1816N2010-E),0.30,0.0,0.0,0.05,0,686,
18 Feb 2020.00 (SPX1816B2020),0.0,0.0,707.20,718.50,0,0,18 Feb 2020.00 (SPX1816N2020),1.80,0.0,0.0,0.10,0,1851,
18 Feb 2020.00 (SPXW1816B2020),0.0,0.0,702.50,714.50,0,0,18 Feb 2020.00 (SPXW1816N2020),0.30,0.0,0.0,0.05,0,219,
18 Feb 2020.00 (SPX1816B2020-E),0.0,0.0,707.20,718.50,0,0,18 Feb 2020.00 (SPX1816N2020-E),1.80,0.0,0.0,0.10,0,1851,
18 Feb 2020.00 (SPXW1816B2020-E),0.0,0.0,702.50,714.50,0,0,18 Feb 2020.00 (SPXW1816N2020-E),0.30,0.0,0.0,0.05,0,219,
18 Feb 2025.00 (SPX1816B2025),521.80,0.0,702.20,713.50,0,10,18 Feb 2025.00 (SPX1816N2025),0.25,0.0,0.0,0.10,0,2682,
18 Feb 2025.00 (SPXW1816B2025),0.0,0.0,697.90,709.50,0,0,18 Feb 2025.00 (SPXW1816N2025),0.30,0.0,0.0,0.05,0,632,
18 Feb 2025.00 (SPX1816B2025-E),521.80,0.0,702.20,713.50,0,10,18 Feb 2025.00 (SPX1816N2025-E),0.25,0.0,0.0,0.10,0,2682,
18 Feb 2025.00 (SPXW1816B2025-E),0.0,0.0,697.90,709.50,0,0,18 Feb 2025.00 (SPXW1816N2025-E),0.30,0.0,0.0,0.05,0,632,
18 Feb 2030.00 (SPX1816B2030),0.0,0.0,697.20,708.50,0,0,18 Feb 2030.00 (SPX1816N2030),3.20,0.0,0.0,0.10,0,1651,
18 Feb 2030.00 (SPXW1816B2030),0.0,0.0,692.40,704.50,0,0,18 Feb 2030.00 (SPXW1816N2030),0.05,0.0,0.0,0.05,0,312,
18 Feb 2030.00 (SPX1816B2030-E),0.0,0.0,697.20,708.50,0,0,18 Feb 2030.00 (SPX1816N2030-E),3.20,0.0,0.0,0.10,0,1651,
18 Feb 2030.00 (SPXW1816B2030-E),0.0,0.0,692.40,704.50,0,0,18 Feb 2030.00 (SPXW1816N2030-E),0.05,0.0,0.0,0.05,0,312,
18 Feb 2040.00 (SPX1816B2040),0.0,0.0,687.20,698.50,0,0,18 Feb 2040.00 (SPX1816N2040),1.20,0.0,0.0,0.10,0,2620,
18 Feb 2040.00 (SPXW1816B2040),0.0,0.0,682.40,694.50,0,0,18 Feb 2040.00 (SPXW1816N2040),0.25,0.0,0.0,0.05,0,712,
18 Feb 2040.00 (SPX1816B2040-E),0.0,0.0,687.20,698.50,0,0,18 Feb 2040.00 (SPX1816N2040-E),1.20,0.0,0.0,0.10,0,2620,
18 Feb 2040.00 (SPXW1816B2040-E),0.0,0.0,682.40,694.50,0,0,18 Feb 2040.00 (SPXW1816N2040-E),0.25,0.0,0.0,0.05,0,712,
18 Feb 2050.00 (SPX1816B2050),650.15,0.0,677.20,688.50,0,6,18 Feb 2050.00 (SPX1816N2050),0.05,0.0,0.0,0.05,0,10100,
18 Feb 2050.00 (SPXW1816B2050),626.80,0.0,672.40,684.50,0,0,18 Feb 2050.00 (SPXW1816N2050),0.10,0.0,0.0,0.05,0,3233,
18 Feb 2050.00 (SPX1816B2050-E),650.15,0.0,677.20,688.50,0,6,18 Feb 2050.00 (SPX1816N2050-E),0.05,0.0,0.0,0.05,0,10100,
18 Feb 2050.00 (SPXW1816B2050-E),626.80,0.0,672.40,684.50,0,0,18 Feb 2050.00 (SPXW1816N2050-E),0.10,0.0,0.0,0.05,0,3233,
18 Feb 2060.00 (SPX1816B2060),0.0,0.0,667.20,678.50,0,0,18 Feb 2060.00 (SPX1816N2060),0.15,0.0,0.0,0.10,0,2348,
18 Feb 2060.00 (SPXW1816B2060),0.0,0.0,662.40,674.50,0,0,18 Feb 2060.00 (SPXW1816N2060),0.35,0.0,0.0,0.05,0,420,
18 Feb 2060.00 (SPX1816B2060-E),0.0,0.0,667.20,678.50,0,0,18 Feb 2060.00 (SPX1816N2060-E),0.15,0.0,0.0,0.10,0,2348,
18 Feb 2060.00 (SPXW1816B2060-E),0.0,0.0,662.40,674.50,0,0,18 Feb 2060.00 (SPXW1816N2060-E),0.35,0.0,0.0,0.05,0,420,
18 Feb 2065.00 (SPX1816B2065),0.0,0.0,662.20,673.50,0,0,18 Feb 2065.00 (SPX1816N2065),0.0,0.0,0.0,0.15,0,0,
18 Feb 2065.00 (SPXW1816B2065),0.0,0.0,657.30,673.00,0,0,18 Feb 2065.00 (SPXW1816N2065),0.0,0.0,0.0,0.05,0,0,
18 Feb 2065.00 (SPX1816B2065-E),0.0,0.0,662.20,673.50,0,0,18 Feb 2065.00 (SPX1816N2065-E),0.0,0.0,0.0,0.15,0,0,
18 Feb 2065.00 (SPXW1816B2065-E),0.0,0.0,657.30,673.00,0,0,18 Feb 2065.00 (SPXW1816N2065-E),0.0,0.0,0.0,0.05,0,0,
18 Feb 2070.00 (SPX1816B2070),630.85,0.0,657.20,668.50,0,6,18 Feb 2070.00 (SPX1816N2070),0.75,0.0,0.0,0.10,0,1898,
18 Feb 2070.00 (SPXW1816B2070),625.70,0.0,652.50,664.50,0,29,18 Feb 2070.00 (SPXW1816N2070),0.35,0.0,0.0,0.05,0,216,
18 Feb 2070.00 (SPX1816B2070-E),630.85,0.0,657.20,668.50,0,6,18 Feb 2070.00 (SPX1816N2070-E),0.75,0.0,0.0,0.10,0,1898,
18 Feb 2070.00 (SPXW1816B2070-E),625.70,0.0,652.50,664.50,0,29,18 Feb 2070.00 (SPXW1816N2070-E),0.35,0.0,0.0,0.05,0,216,
18 Feb 2075.00 (SPX1816B2075),747.00,0.0,652.20,663.50,0,5,18 Feb 2075.00 (SPX1816N2075),0.30,0.0,0.0,0.10,0,2159,
18 Feb 2075.00 (SPXW1816B2075),0.0,0.0,647.50,659.50,0,0,18 Feb 2075.00 (SPXW1816N2075),0.05,0.0,0.0,0.05,0,346,
18 Feb 2075.00 (SPX1816B2075-E),747.00,0.0,652.20,663.50,0,5,18 Feb 2075.00 (SPX1816N2075-E),0.30,0.0,0.0,0.10,0,2159,
18 Feb 2075.00 (SPXW1816B2075-E),0.0,0.0,647.50,659.50,0,0,18 Feb 2075.00 (SPXW1816N2075-E),0.05,0.0,0.0,0.05,0,346,
18 Feb 2080.00 (SPX1816B2080),0.0,0.0,647.20,658.50,0,0,18 Feb 2080.00 (SPX1816N2080),1.40,0.0,0.0,0.10,0,1958,
18 Feb 2080.00 (SPXW1816B2080),0.0,0.0,642.40,654.50,0,0,18 Feb 2080.00 (SPXW1816N2080),0.20,0.0,0.0,0.05,0,113,
18 Feb 2080.00 (SPX1816B2080-E),0.0,0.0,647.20,658.50,0,0,18 Feb 2080.00 (SPX1816N2080-E),1.40,0.0,0.0,0.10,0,1958,
18 Feb 2080.00 (SPXW1816B2080-E),0.0,0.0,642.40,654.50,0,0,18 Feb 2080.00 (SPXW1816N2080-E),0.20,0.0,0.0,0.05,0,113,
18 Feb 2085.00 (SPX1816B2085),0.0,0.0,642.20,653.50,0,0,18 Feb 2085.00 (SPX1816N2085),0.0,0.0,0.0,0.15,0,0,
18 Feb 2085.00 (SPXW1816B2085),0.0,0.0,637.40,649.50,0,0,18 Feb 2085.00 (SPXW1816N2085),0.45,0.0,0.0,0.05,0,5,
18 Feb 2085.00 (SPX1816B2085-E),0.0,0.0,642.20,653.50,0,0,18 Feb 2085.00 (SPX1816N2085-E),0.0,0.0,0.0,0.15,0,0,
18 Feb 2085.00 (SPXW1816B2085-E),0.0,0.0,637.40,649.50,0,0,18 Feb 2085.00 (SPXW1816N2085-E),0.45,0.0,0.0,0.05,0,5,
18 Feb 2090.00 (SPX1816B2090),0.0,0.0,637.20,648.50,0,0,18 Feb 2090.00 (SPX1816N2090),2.10,0.0,0.0,0.10,0,2352,
18 Feb 2090.00 (SPXW1816B2090),0.0,0.0,632.40,648.00,0,0,18 Feb 2090.00 (SPXW1816N2090),4.00,0.0,0.0,0.05,0,508,
18 Feb 2090.00 (SPX1816B2090-E),0.0,0.0,637.20,648.50,0,0,18 Feb 2090.00 (SPX1816N2090-E),2.10,0.0,0.0,0.10,0,2352,
18 Feb 2090.00 (SPXW1816B2090-E),0.0,0.0,632.40,648.00,0,0,18 Feb 2090.00 (SPXW1816N2090-E),4.00,0.0,0.0,0.05,0,508,
18 Feb 2095.00 (SPX1816B2095),0.0,0.0,632.20,643.50,0,0,18 Feb 2095.00 (SPX1816N2095),0.0,0.0,0.0,0.15,0,0,
18 Feb 2095.00 (SPXW1816B2095),0.0,0.0,629.70,641.80,0,0,18 Feb 2095.00 (SPXW1816N2095),0.13,0.0,0.0,0.05,0,1,
18 Feb 2095.00 (SPX1816B2095-E),0.0,0.0,632.20,643.50,0,0,18 Feb 2095.00 (SPX1816N2095-E),0.0,0.0,0.0,0.15,0,0,
18 Feb 2095.00 (SPXW1816B2095-E),0.0,0.0,629.70,641.80,0,0,18 Feb 2095.00 (SPXW1816N2095-E),0.13,0.0,0.0,0.05,0,1,
18 Feb 2100.00 (SPX1816B2100),542.90,0.0,627.20,638.50,0,7980,18 Feb 2100.00 (SPX1816N2100),0.05,0.0,0.0,0.05,0,46411,
18 Feb 2100.00 (SPXW1816B2100),485.74,0.0,622.50,634.50,0,1,18 Feb 2100.00 (SPXW1816N2100),0.05,0.0,0.0,0.05,92,5561,
18 Feb 2100.00 (SPX1816B2100-E),542.90,0.0,627.20,638.50,0,7980,18 Feb 2100.00 (SPX1816N2100-E),0.05,0.0,0.0,0.05,0,46411,
18 Feb 2100.00 (SPXW1816B2100-E),485.74,0.0,622.50,634.50,0,1,18 Feb 2100.00 (SPXW1816N2100-E),0.05,0.0,0.0,0.05,92,5561,
18 Feb 2105.00 (SPX1816B2105),0.0,0.0,622.20,633.50,0,0,18 Feb 2105.00 (SPX1816N2105),1.00,0.0,0.0,0.15,0,25,
18 Feb 2105.00 (SPXW1816B2105),0.0,0.0,617.50,629.50,0,0,18 Feb 2105.00 (SPXW1816N2105),0.20,0.0,0.0,0.05,0,201,
18 Feb 2105.00 (SPX1816B2105-E),0.0,0.0,622.20,633.50,0,0,18 Feb 2105.00 (SPX1816N2105-E),1.00,0.0,0.0,0.15,0,25,
18 Feb 2105.00 (SPXW1816B2105-E),0.0,0.0,617.50,629.50,0,0,18 Feb 2105.00 (SPXW1816N2105-E),0.20,0.0,0.0,0.05,0,201,
18 Feb 2110.00 (SPX1816B2110),0.0,0.0,617.20,628.50,0,0,18 Feb 2110.00 (SPX1816N2110),4.10,0.0,0.0,0.10,0,2296,
18 Feb 2110.00 (SPXW1816B2110),0.0,0.0,612.40,624.50,0,0,18 Feb 2110.00 (SPXW1816N2110),0.20,0.0,0.0,0.05,0,264,
18 Feb 2110.00 (SPX1816B2110-E),0.0,0.0,617.20,628.50,0,0,18 Feb 2110.00 (SPX1816N2110-E),4.10,0.0,0.0,0.10,0,2296,
18 Feb 2110.00 (SPXW1816B2110-E),0.0,0.0,612.40,624.50,0,0,18 Feb 2110.00 (SPXW1816N2110-E),0.20,0.0,0.0,0.05,0,264,
18 Feb 2115.00 (SPX1816B2115),0.0,0.0,612.20,623.50,0,0,18 Feb 2115.00 (SPX1816N2115),4.00,0.0,0.0,0.15,0,1,
18 Feb 2115.00 (SPXW1816B2115),0.0,0.0,607.50,619.50,0,0,18 Feb 2115.00 (SPXW1816N2115),0.0,0.0,0.0,0.05,0,0,
18 Feb 2115.00 (SPX1816B2115-E),0.0,0.0,612.20,623.50,0,0,18 Feb 2115.00 (SPX1816N2115-E),4.00,0.0,0.0,0.15,0,1,
18 Feb 2115.00 (SPXW1816B2115-E),0.0,0.0,607.50,619.50,0,0,18 Feb 2115.00 (SPXW1816N2115-E),0.0,0.0,0.0,0.05,0,0,
18 Feb 2120.00 (SPX1816B2120),0.0,0.0,607.20,618.50,0,0,18 Feb 2120.00 (SPX1816N2120),0.15,0.0,0.0,0.10,0,1834,
18 Feb 2120.00 (SPXW1816B2120),0.0,0.0,602.40,614.50,0,0,18 Feb 2120.00 (SPXW1816N2120),0.20,0.0,0.0,0.05,0,456,
18 Feb 2120.00 (SPX1816B2120-E),0.0,0.0,607.20,618.50,0,0,18 Feb 2120.00 (SPX1816N2120-E),0.15,0.0,0.0,0.10,0,1834,
18 Feb 2120.00 (SPXW1816B2120-E),0.0,0.0,602.40,614.50,0,0,18 Feb 2120.00 (SPXW1816N2120-E),0.20,0.0,0.0,0.05,0,456,
18 Feb 2125.00 (SPX1816B2125),0.0,0.0,602.20,613.50,0,0,18 Feb 2125.00 (SPX1816N2125),2.00,0.0,0.0,0.05,0,15945,
18 Feb 2125.00 (SPXW1816B2125),0.0,0.0,597.90,609.50,0,0,18 Feb 2125.00 (SPXW1816N2125),0.05,0.0,0.0,0.05,0,479,
18 Feb 2125.00 (SPX1816B2125-E),0.0,0.0,602.20,613.50,0,0,18 Feb 2125.00 (SPX1816N2125-E),2.00,0.0,0.0,0.05,0,15945,
18 Feb 2125.00 (SPXW1816B2125-E),0.0,0.0,597.90,609.50,0,0,18 Feb 2125.00 (SPXW1816N2125-E),0.05,0.0,0.0,0.05,0,479,
18 Feb 2130.00 (SPX1816B2130),0.0,0.0,597.20,608.50,0,0,18 Feb 2130.00 (SPX1816N2130),2.80,0.0,0.0,0.10,0,1481,
18 Feb 2130.00 (SPXW1816B2130),0.0,0.0,592.40,604.50,0,0,18 Feb 2130.00 (SPXW1816N2130),0.20,0.0,0.0,0.05,0,162,
18 Feb 2130.00 (SPX1816B2130-E),0.0,0.0,597.20,608.50,0,0,18 Feb 2130.00 (SPX1816N2130-E),2.80,0.0,0.0,0.10,0,1481,
18 Feb 2130.00 (SPXW1816B2130-E),0.0,0.0,592.40,604.50,0,0,18 Feb 2130.00 (SPXW1816N2130-E),0.20,0.0,0.0,0.05,0,162,
18 Feb 2135.00 (SPX1816B2135),0.0,0.0,592.20,603.50,0,0,18 Feb 2135.00 (SPX1816N2135),2.90,0.0,0.0,0.10,0,1386,
18 Feb 2135.00 (SPXW1816B2135),0.0,0.0,587.40,599.50,0,0,18 Feb 2135.00 (SPXW1816N2135),0.20,0.0,0.0,0.05,0,96,
18 Feb 2135.00 (SPX1816B2135-E),0.0,0.0,592.20,603.50,0,0,18 Feb 2135.00 (SPX1816N2135-E),2.90,0.0,0.0,0.10,0,1386,
18 Feb 2135.00 (SPXW1816B2135-E),0.0,0.0,587.40,599.50,0,0,18 Feb 2135.00 (SPXW1816N2135-E),0.20,0.0,0.0,0.05,0,96,
18 Feb 2140.00 (SPX1816B2140),504.17,0.0,587.20,598.50,0,0,18 Feb 2140.00 (SPX1816N2140),0.05,0.0,0.0,0.05,0,1175,
18 Feb 2140.00 (SPXW1816B2140),0.0,0.0,582.50,594.50,0,0,18 Feb 2140.00 (SPXW1816N2140),0.19,0.0,0.0,0.05,0,194,
18 Feb 2140.00 (SPX1816B2140-E),504.17,0.0,587.20,598.50,0,0,18 Feb 2140.00 (SPX1816N2140-E),0.05,0.0,0.0,0.05,0,1175,
18 Feb 2140.00 (SPXW1816B2140-E),0.0,0.0,582.50,594.50,0,0,18 Feb 2140.00 (SPXW1816N2140-E),0.19,0.0,0.0,0.05,0,194,
18 Feb 2145.00 (SPX1816B2145),0.0,0.0,582.20,593.50,0,0,18 Feb 2145.00 (SPX1816N2145),2.35,0.0,0.0,0.10,0,1090,
18 Feb 2145.00 (SPXW1816B2145),524.45,0.0,577.50,589.50,0,2,18 Feb 2145.00 (SPXW1816N2145),0.21,0.0,0.0,0.05,0,249,
18 Feb 2145.00 (SPX1816B2145-E),0.0,0.0,582.20,593.50,0,0,18 Feb 2145.00 (SPX1816N2145-E),2.35,0.0,0.0,0.10,0,1090,
18 Feb 2145.00 (SPXW1816B2145-E),524.45,0.0,577.50,589.50,0,2,18 Feb 2145.00 (SPXW1816N2145-E),0.21,0.0,0.0,0.05,0,249,
18 Feb 2150.00 (SPX1816B2150),432.55,0.0,577.20,588.50,0,1,18 Feb 2150.00 (SPX1816N2150),0.10,0.0,0.0,0.05,0,11877,
18 Feb 2150.00 (SPXW1816B2150),511.10,0.0,571.90,588.30,0,3,18 Feb 2150.00 (SPXW1816N2150),0.05,0.0,0.0,0.05,0,806,
18 Feb 2150.00 (SPX1816B2150-E),432.55,0.0,577.20,588.50,0,1,18 Feb 2150.00 (SPX1816N2150-E),0.10,0.0,0.0,0.05,0,11877,
18 Feb 2150.00 (SPXW1816B2150-E),511.10,0.0,571.90,588.30,0,3,18 Feb 2150.00 (SPXW1816N2150-E),0.05,0.0,0.0,0.05,0,806,
18 Feb 2155.00 (SPX1816B2155),489.28,0.0,572.20,583.50,0,0,18 Feb 2155.00 (SPX1816N2155),5.50,0.0,0.0,0.10,0,1031,
18 Feb 2155.00 (SPXW1816B2155),0.0,0.0,567.50,579.50,0,0,18 Feb 2155.00 (SPXW1816N2155),0.21,0.0,0.0,0.05,0,127,
18 Feb 2155.00 (SPX1816B2155-E),489.28,0.0,572.20,583.50,0,0,18 Feb 2155.00 (SPX1816N2155-E),5.50,0.0,0.0,0.10,0,1031,
18 Feb 2155.00 (SPXW1816B2155-E),0.0,0.0,567.50,579.50,0,0,18 Feb 2155.00 (SPXW1816N2155-E),0.21,0.0,0.0,0.05,0,127,
18 Feb 2160.00 (SPX1816B2160),0.0,0.0,567.20,578.50,0,0,18 Feb 2160.00 (SPX1816N2160),1.70,0.0,0.0,0.10,0,1707,
18 Feb 2160.00 (SPXW1816B2160),0.0,0.0,562.50,574.50,0,0,18 Feb 2160.00 (SPXW1816N2160),0.21,0.0,0.0,0.05,0,297,
18 Feb 2160.00 (SPX1816B2160-E),0.0,0.0,567.20,578.50,0,0,18 Feb 2160.00 (SPX1816N2160-E),1.70,0.0,0.0,0.10,0,1707,
18 Feb 2160.00 (SPXW1816B2160-E),0.0,0.0,562.50,574.50,0,0,18 Feb 2160.00 (SPXW1816N2160-E),0.21,0.0,0.0,0.05,0,297,
18 Feb 2165.00 (SPX1816B2165),0.0,0.0,562.20,573.50,0,0,18 Feb 2165.00 (SPX1816N2165),1.70,0.0,0.0,0.10,0,971,
18 Feb 2165.00 (SPXW1816B2165),0.0,0.0,557.50,569.50,0,0,18 Feb 2165.00 (SPXW1816N2165),3.10,0.0,0.0,0.05,0,325,
18 Feb 2165.00 (SPX1816B2165-E),0.0,0.0,562.20,573.50,0,0,18 Feb 2165.00 (SPX1816N2165-E),1.70,0.0,0.0,0.10,0,971,
18 Feb 2165.00 (SPXW1816B2165-E),0.0,0.0,557.50,569.50,0,0,18 Feb 2165.00 (SPXW1816N2165-E),3.10,0.0,0.0,0.05,0,325,
18 Feb 2170.00 (SPX1816B2170),651.70,0.0,557.20,568.50,0,0,18 Feb 2170.00 (SPX1816N2170),2.10,0.0,0.0,0.10,0,1244,
18 Feb 2170.00 (SPXW1816B2170),0.0,0.0,552.60,564.50,0,0,18 Feb 2170.00 (SPXW1816N2170),0.20,0.0,0.0,0.05,0,329,
18 Feb 2170.00 (SPX1816B2170-E),651.70,0.0,557.20,568.50,0,0,18 Feb 2170.00 (SPX1816N2170-E),2.10,0.0,0.0,0.10,0,1244,
18 Feb 2170.00 (SPXW1816B2170-E),0.0,0.0,552.60,564.50,0,0,18 Feb 2170.00 (SPXW1816N2170-E),0.20,0.0,0.0,0.05,0,329,
18 Feb 2175.00 (SPX1816B2175),510.35,0.0,552.20,563.50,0,35,18 Feb 2175.00 (SPX1816N2175),0.05,0.0,0.0,0.05,0,3456,
18 Feb 2175.00 (SPXW1816B2175),396.25,0.0,547.50,559.50,0,0,18 Feb 2175.00 (SPXW1816N2175),0.05,0.0,0.0,0.05,0,374,
18 Feb 2175.00 (SPX1816B2175-E),510.35,0.0,552.20,563.50,0,35,18 Feb 2175.00 (SPX1816N2175-E),0.05,0.0,0.0,0.05,0,3456,
18 Feb 2175.00 (SPXW1816B2175-E),396.25,0.0,547.50,559.50,0,0,18 Feb 2175.00 (SPXW1816N2175-E),0.05,0.0,0.0,0.05,0,374,
18 Feb 2180.00 (SPX1816B2180),582.05,0.0,547.20,558.50,0,1,18 Feb 2180.00 (SPX1816N2180),0.15,0.0,0.0,0.10,0,1441,
18 Feb 2180.00 (SPXW1816B2180),621.06,0.0,542.90,554.50,0,1,18 Feb 2180.00 (SPXW1816N2180),0.05,0.0,0.0,0.05,0,47,
18 Feb 2180.00 (SPX1816B2180-E),582.05,0.0,547.20,558.50,0,1,18 Feb 2180.00 (SPX1816N2180-E),0.15,0.0,0.0,0.10,0,1441,
18 Feb 2180.00 (SPXW1816B2180-E),621.06,0.0,542.90,554.50,0,1,18 Feb 2180.00 (SPXW1816N2180-E),0.05,0.0,0.0,0.05,0,47,
18 Feb 2185.00 (SPX1816B2185),576.75,0.0,542.20,553.50,0,1,18 Feb 2185.00 (SPX1816N2185),20.00,0.0,0.0,0.10,0,1018,
