,maturity,strike
161,0.019178082191780813,0.8796649645172919
162,0.019178082191780813,0.8817644035734191
163,0.019178082191780813,0.8838638426295463
164,0.019178082191780813,0.8859632816856735
165,0.019178082191780813,0.8880627207418007
166,0.019178082191780813,0.8901621597979279
167,0.019178082191780813,0.8922615988540551
168,0.019178082191780813,0.8943610379101823
169,0.019178082191780813,0.8964604769663094
170,0.019178082191780813,0.8985599160224366
171,0.019178082191780813,0.9006593550785638
172,0.019178082191780813,0.902758794134691
173,0.019178082191780813,0.9048582331908182
174,0.019178082191780813,0.9069576722469453
175,0.019178082191780813,0.9090571113030725
176,0.019178082191780813,0.9111565503591997
177,0.019178082191780813,0.9132559894153269
178,0.019178082191780813,0.9153554284714541
179,0.019178082191780813,0.9174548675275813
180,0.019178082191780813,0.9195543065837085
181,0.019178082191780813,0.9216537456398357
182,0.019178082191780813,0.9237531846959629
183,0.019178082191780813,0.9258526237520901
184,0.019178082191780813,0.9279520628082173
185,0.019178082191780813,0.9300515018643445
186,0.019178082191780813,0.9321509409204716
187,0.019178082191780813,0.9342503799765988
188,0.019178082191780813,0.936349819032726
189,0.019178082191780813,0.9384492580888532
190,0.019178082191780813,0.9405486971449804
191,0.019178082191780813,0.9426481362011075
192,0.019178082191780813,0.9447475752572347
193,0.019178082191780813,0.9468470143133619
194,0.019178082191780813,0.9489464533694891
195,0.019178082191780813,0.9510458924256163
196,0.019178082191780813,0.9531453314817435
197,0.019178082191780813,0.9552447705378707
198,0.019178082191780813,0.9573442095939979
199,0.019178082191780813,0.9594436486501251
200,0.019178082191780813,0.9615430877062523
201,0.019178082191780813,0.9636425267623795
202,0.019178082191780813,0.9657419658185067
203,0.019178082191780813,0.9678414048746339
204,0.019178082191780813,0.969940843930761
205,0.019178082191780813,0.9720402829868882
206,0.019178082191780813,0.9741397220430154
207,0.019178082191780813,0.9762391610991425
208,0.019178082191780813,0.9783386001552697
209,0.019178082191780813,0.9804380392113969
210,0.019178082191780813,0.9825374782675241
211,0.019178082191780813,0.9846369173236513
212,0.019178082191780813,0.9867363563797785
213,0.019178082191780813,0.9888357954359057
214,0.019178082191780813,0.9909352344920329
215,0.019178082191780813,0.9930346735481601
216,0.019178082191780813,0.9951341126042873
217,0.019178082191780813,0.9972335516604145
218,0.019178082191780813,0.9993329907165417
219,0.019178082191780813,1.0014324297726689
220,0.019178082191780813,1.003531868828796
221,0.019178082191780813,1.0056313078849233
222,0.019178082191780813,1.0077307469410504
223,0.019178082191780813,1.0098301859971777
224,0.019178082191780813,1.0119296250533047
225,0.019178082191780813,1.014029064109432
226,0.019178082191780813,1.0161285031655591
227,0.019178082191780813,1.0182279422216864
228,0.019178082191780813,1.0203273812778135
229,0.019178082191780813,1.0224268203339408
230,0.019178082191780813,1.024526259390068
231,0.019178082191780813,1.026625698446195
232,0.019178082191780813,1.0287251375023223
233,0.019178082191780813,1.0308245765584494
234,0.019178082191780813,1.0329240156145767
235,0.019178082191780813,1.0350234546707038
236,0.030136986301369847,0.73493508002369
237,0.030136986301369847,0.776931370310758
238,0.030136986301369847,0.797929515454292
239,0.030136986301369847,0.808428588026059
240,0.030136986301369847,0.8189276605978261
241,0.030136986301369847,0.829426733169593
242,0.030136986301369847,0.83992580574136
243,0.030136986301369847,0.8504248783131271
244,0.030136986301369847,0.860923950884894
245,0.030136986301369847,0.871423023456661
246,0.030136986301369847,0.8777224669997212
247,0.030136986301369847,0.8819220960284281
248,0.030136986301369847,0.8861217250571348
249,0.030136986301369847,0.8903213540858417
250,0.030136986301369847,0.892421168600195
251,0.030136986301369847,0.8945209831145484
252,0.030136986301369847,0.8966207976289019
253,0.030136986301369847,0.8987206121432553
254,0.030136986301369847,0.9008204266576086
255,0.030136986301369847,0.902920241171962
256,0.030136986301369847,0.9050200556863155
257,0.030136986301369847,0.9071198702006689
258,0.030136986301369847,0.9092196847150222
259,0.030136986301369847,0.9113194992293756
260,0.030136986301369847,0.9134193137437291
261,0.030136986301369847,0.9155191282580825
262,0.030136986301369847,0.9176189427724358
263,0.030136986301369847,0.9197187572867892
264,0.030136986301369847,0.9218185718011427
265,0.030136986301369847,0.923918386315496
266,0.030136986301369847,0.9260182008298494
267,0.030136986301369847,0.9281180153442028
268,0.030136986301369847,0.9302178298585563
269,0.030136986301369847,0.9323176443729096
270,0.030136986301369847,0.934417458887263
271,0.030136986301369847,0.9365172734016165
272,0.030136986301369847,0.9386170879159699
273,0.030136986301369847,0.9407169024303232
274,0.030136986301369847,0.9428167169446766
275,0.030136986301369847,0.9449165314590301
276,0.030136986301369847,0.9470163459733835
277,0.030136986301369847,0.9491161604877368
278,0.030136986301369847,0.9512159750020902
279,0.030136986301369847,0.9533157895164437
280,0.030136986301369847,0.9554156040307971
281,0.030136986301369847,0.9575154185451504
282,0.030136986301369847,0.9596152330595038
283,0.030136986301369847,0.9617150475738573
284,0.030136986301369847,0.9638148620882107
285,0.030136986301369847,0.965914676602564
286,0.030136986301369847,0.9680144911169174
287,0.030136986301369847,0.9701143056312709
288,0.030136986301369847,0.9722141201456242
289,0.030136986301369847,0.9743139346599776
290,0.030136986301369847,0.9764137491743311
291,0.030136986301369847,0.9785135636886845
292,0.030136986301369847,0.9806133782030378
293,0.030136986301369847,0.9827131927173912
294,0.030136986301369847,0.9848130072317447
295,0.030136986301369847,0.9869128217460981
296,0.030136986301369847,0.9890126362604514
297,0.030136986301369847,0.9911124507748048
298,0.030136986301369847,0.9932122652891583
299,0.030136986301369847,0.9953120798035117
300,0.030136986301369847,0.997411894317865
301,0.030136986301369847,0.9995117088322184
302,0.030136986301369847,1.0016115233465719
303,0.030136986301369847,1.0037113378609253
304,0.030136986301369847,1.0058111523752786
305,0.030136986301369847,1.007910966889632
306,0.030136986301369847,1.0100107814039854
307,0.030136986301369847,1.012110595918339
308,0.030136986301369847,1.0142104104326923
309,0.030136986301369847,1.0163102249470457
310,0.030136986301369847,1.018410039461399
311,0.030136986301369847,1.0205098539757524
312,0.030136986301369847,1.0226096684901058
313,0.030136986301369847,1.0247094830044592
314,0.030136986301369847,1.0268092975188126
315,0.030136986301369847,1.0289091120331662
316,0.030136986301369847,1.0310089265475195
317,0.030136986301369847,1.033108741061873
318,0.038356164383561625,0.6929676102244248
319,0.038356164383561625,0.713966628716074
320,0.038356164383561625,0.7349656472077233
321,0.038356164383561625,0.7454651564535478
322,0.038356164383561625,0.7559646656993725
323,0.038356164383561625,0.7664641749451971
324,0.038356164383561625,0.7769636841910217
325,0.038356164383561625,0.7874631934368463
326,0.038356164383561625,0.797962702682671
327,0.038356164383561625,0.8063623100793307
328,0.038356164383561625,0.8084622119284955
329,0.038356164383561625,0.8105621137776605
330,0.038356164383561625,0.8147619174759904
331,0.038356164383561625,0.8189617211743202
332,0.038356164383561625,0.82316152487265
333,0.038356164383561625,0.8273613285709799
334,0.038356164383561625,0.8294612304201449
335,0.038356164383561625,0.8315611322693097
336,0.038356164383561625,0.8336610341184747
337,0.038356164383561625,0.8357609359676396
338,0.038356164383561625,0.8378608378168045
339,0.038356164383561625,0.8399607396659694
340,0.038356164383561625,0.8420606415151344
341,0.038356164383561625,0.8441605433642992
342,0.038356164383561625,0.8462604452134642
343,0.038356164383561625,0.8483603470626291
344,0.038356164383561625,0.8504602489117941
345,0.038356164383561625,0.852560150760959
346,0.038356164383561625,0.8546600526101239
347,0.038356164383561625,0.8567599544592889
348,0.038356164383561625,0.8588598563084537
349,0.038356164383561625,0.8609597581576187
350,0.038356164383561625,0.8630596600067836
351,0.038356164383561625,0.8651595618559486
352,0.038356164383561625,0.8672594637051134
353,0.038356164383561625,0.8693593655542784
354,0.038356164383561625,0.8714592674034433
355,0.038356164383561625,0.8735591692526082
356,0.038356164383561625,0.8756590711017731
357,0.038356164383561625,0.8777589729509381
358,0.038356164383561625,0.8798588748001029
359,0.038356164383561625,0.8819587766492679
360,0.038356164383561625,0.8840586784984328
361,0.038356164383561625,0.8861585803475978
362,0.038356164383561625,0.8882584821967627
363,0.038356164383561625,0.8903583840459276
364,0.038356164383561625,0.8924582858950926
365,0.038356164383561625,0.8945581877442574
366,0.038356164383561625,0.8966580895934224
367,0.038356164383561625,0.8987579914425873
368,0.038356164383561625,0.9008578932917523
369,0.038356164383561625,0.9029577951409171
370,0.038356164383561625,0.9050576969900821
371,0.038356164383561625,0.907157598839247
372,0.038356164383561625,0.9092575006884119
373,0.038356164383561625,0.9113574025375768
374,0.038356164383561625,0.9134573043867418
375,0.038356164383561625,0.9155572062359066
376,0.038356164383561625,0.9176571080850716
377,0.038356164383561625,0.9197570099342365
378,0.038356164383561625,0.9218569117834015
379,0.038356164383561625,0.9239568136325664
380,0.038356164383561625,0.9260567154817313
381,0.038356164383561625,0.9281566173308963
382,0.038356164383561625,0.9302565191800611
383,0.038356164383561625,0.9323564210292261
384,0.038356164383561625,0.934456322878391
385,0.038356164383561625,0.936556224727556
386,0.038356164383561625,0.9386561265767208
387,0.038356164383561625,0.9407560284258858
388,0.038356164383561625,0.9428559302750507
389,0.038356164383561625,0.9449558321242156
390,0.038356164383561625,0.9470557339733805
391,0.038356164383561625,0.9491556358225455
392,0.038356164383561625,0.9512555376717103
393,0.038356164383561625,0.9533554395208753
394,0.038356164383561625,0.9554553413700403
395,0.038356164383561625,0.9575552432192052
396,0.038356164383561625,0.9596551450683701
397,0.038356164383561625,0.961755046917535
398,0.038356164383561625,0.9638549487667
399,0.038356164383561625,0.9659548506158648
400,0.038356164383561625,0.9680547524650298
401,0.038356164383561625,0.9701546543141947
402,0.038356164383561625,0.9722545561633597
403,0.038356164383561625,0.9743544580125245
404,0.038356164383561625,0.9764543598616895
405,0.038356164383561625,0.9785542617108544
406,0.038356164383561625,0.9806541635600193
407,0.038356164383561625,0.9827540654091842
408,0.038356164383561625,0.9848539672583492
409,0.038356164383561625,0.986953869107514
410,0.038356164383561625,0.989053770956679
411,0.038356164383561625,0.991153672805844
412,0.038356164383561625,0.9932535746550089
413,0.038356164383561625,0.9953534765041738
414,0.038356164383561625,0.9974533783533387
415,0.038356164383561625,0.9995532802025037
416,0.038356164383561625,1.0016531820516685
417,0.038356164383561625,1.0037530839008335
418,0.038356164383561625,1.0058529857499985
419,0.038356164383561625,1.0079528875991632
420,0.038356164383561625,1.0100527894483282
421,0.038356164383561625,1.0121526912974932
422,0.038356164383561625,1.0142525931466582
423,0.038356164383561625,1.016352494995823
424,0.038356164383561625,1.018452396844988
425,0.038356164383561625,1.0205522986941529
426,0.038356164383561625,1.0226522005433178
427,0.038356164383561625,1.0247521023924828
428,0.038356164383561625,1.0268520042416476
429,0.038356164383561625,1.0289519060908126
430,0.038356164383561625,1.0310518079399775
431,0.038356164383561625,1.0331517097891425
432,0.038356164383561625,1.0352516116383073
433,0.038356164383561625,1.0373515134874722
434,0.038356164383561625,1.0394514153366372
435,0.038356164383561625,1.0415513171858022
436,0.038356164383561625,1.043651219034967
437,0.038356164383561625,1.045751120884132
438,0.038356164383561625,1.0478510227332969
439,0.038356164383561625,1.0499509245824619
440,0.038356164383561625,1.0541507282807916
441,0.04657534246575341,0.6721975731394341
442,0.04657534246575341,0.6932037473000413
443,0.04657534246575341,0.7142099214606487
444,0.04657534246575341,0.735216095621256
445,0.04657534246575341,0.7562222697818632
446,0.04657534246575341,0.7772284439424706
447,0.04657534246575341,0.7982346181030779
448,0.04657534246575341,0.8087377051833815
449,0.04657534246575341,0.8192407922636852
450,0.04657534246575341,0.8297438793439889
451,0.04657534246575341,0.8402469664242925
452,0.04657534246575341,0.8507500535045962
453,0.04657534246575341,0.8612531405848999
454,0.04657534246575341,0.8717562276652034
455,0.04657534246575341,0.8822593147455071
456,0.04657534246575341,0.8927624018258108
457,0.04657534246575341,0.8948630192418715
458,0.04657534246575341,0.8969636366579322
459,0.04657534246575341,0.899064254073993
460,0.04657534246575341,0.9011648714900538
461,0.04657534246575341,0.9032654889061145
462,0.04657534246575341,0.9053661063221752
463,0.04657534246575341,0.9074667237382359
464,0.04657534246575341,0.9095673411542966
465,0.04657534246575341,0.9116679585703574
466,0.04657534246575341,0.9137685759864181
467,0.04657534246575341,0.9158691934024789
468,0.04657534246575341,0.9179698108185396
469,0.04657534246575341,0.9200704282346003
470,0.04657534246575341,0.922171045650661
471,0.04657534246575341,0.9242716630667218
472,0.04657534246575341,0.9263722804827825
473,0.04657534246575341,0.9284728978988432
474,0.04657534246575341,0.9326741327309647
475,0.04657534246575341,0.9347747501470254
476,0.04657534246575341,0.9368753675630862
477,0.04657534246575341,0.9410766023952076
478,0.04657534246575341,0.945277837227329
479,0.04657534246575341,0.9473784546433898
480,0.04657534246575341,0.9494790720594506
481,0.04657534246575341,0.9515796894755113
482,0.04657534246575341,0.953680306891572
483,0.04657534246575341,0.9557809243076327
484,0.04657534246575341,0.9578815417236934
485,0.04657534246575341,0.9599821591397542
486,0.04657534246575341,0.962082776555815
487,0.04657534246575341,0.9641833939718757
488,0.04657534246575341,0.9662840113879364
489,0.04657534246575341,0.9683846288039971
490,0.04657534246575341,0.9704852462200578
491,0.04657534246575341,0.9725858636361185
492,0.04657534246575341,0.9746864810521794
493,0.04657534246575341,0.9767870984682401
494,0.04657534246575341,0.9788877158843008
495,0.04657534246575341,0.9809883333003615
496,0.04657534246575341,0.9830889507164222
497,0.04657534246575341,0.9851895681324829
498,0.04657534246575341,0.9872901855485438
499,0.04657534246575341,0.9893908029646045
500,0.04657534246575341,0.9914914203806652
501,0.04657534246575341,0.9935920377967259
502,0.04657534246575341,0.9956926552127866
503,0.04657534246575341,0.9977932726288473
504,0.04657534246575341,0.9998938900449081
505,0.04657534246575341,1.0019945074609689
506,0.04657534246575341,1.0040951248770296
507,0.04657534246575341,1.0061957422930903
508,0.04657534246575341,1.008296359709151
509,0.04657534246575341,1.0103969771252117
510,0.04657534246575341,1.0124975945412724
511,0.04657534246575341,1.0145982119573331
512,0.04657534246575341,1.0166988293733938
513,0.04657534246575341,1.0187994467894548
514,0.04657534246575341,1.0209000642055155
515,0.04657534246575341,1.0230006816215762
516,0.04657534246575341,1.025101299037637
517,0.04657534246575341,1.0272019164536976
518,0.04657534246575341,1.0293025338697583
519,0.04657534246575341,1.031403151285819
520,0.04657534246575341,1.0335037687018798
521,0.04657534246575341,1.0356043861179405
522,0.04657534246575341,1.0377050035340012
523,0.04657534246575341,1.039805620950062
524,0.04657534246575341,1.0419062383661226
525,0.04657534246575341,1.0440068557821836
526,0.04657534246575341,1.0461074731982443
527,0.04657534246575341,1.048208090614305
528,0.04657534246575341,1.0503087080303657
529,0.04657534246575341,1.0524093254464264
530,0.05205479452054792,0.6510297048476914
531,0.05205479452054792,0.6720306630685847
532,0.05205479452054792,0.6930316212894779
533,0.05205479452054792,0.7140325795103712
534,0.05205479452054792,0.7350335377312645
535,0.05205479452054792,0.7560344959521578
536,0.05205479452054792,0.7770354541730511
537,0.05205479452054792,0.7980364123939443
538,0.05205479452054792,0.8085368915043909
539,0.05205479452054792,0.8190373706148376
540,0.05205479452054792,0.8295378497252842
541,0.05205479452054792,0.8400383288357308
542,0.05205479452054792,0.8505388079461775
543,0.05205479452054792,0.8610392870566241
544,0.05205479452054792,0.8715397661670707
545,0.05205479452054792,0.8820402452775175
546,0.05205479452054792,0.8904406285658747
547,0.05205479452054792,0.8925407243879641
548,0.05205479452054792,0.8946408202100533
549,0.05205479452054792,0.8967409160321427
550,0.05205479452054792,0.898841011854232
551,0.05205479452054792,0.9009411076763213
552,0.05205479452054792,0.9030412034984107
553,0.05205479452054792,0.9051412993205
554,0.05205479452054792,0.9072413951425893
555,0.05205479452054792,0.9093414909646786
556,0.05205479452054792,0.911441586786768
557,0.05205479452054792,0.9135416826088573
558,0.05205479452054792,0.9156417784309466
559,0.05205479452054792,0.917741874253036
560,0.05205479452054792,0.9198419700751252
561,0.05205479452054792,0.9219420658972146
562,0.05205479452054792,0.924042161719304
563,0.05205479452054792,0.9261422575413932
564,0.05205479452054792,0.9282423533634826
565,0.05205479452054792,0.9324425450076612
566,0.05205479452054792,0.9345426408297506
567,0.05205479452054792,0.93664273665184
568,0.05205479452054792,0.9387428324739292
569,0.05205479452054792,0.9408429282960186
570,0.05205479452054792,0.9429430241181079
571,0.05205479452054792,0.9450431199401972
572,0.05205479452054792,0.9471432157622865
573,0.05205479452054792,0.9492433115843759
574,0.05205479452054792,0.9513434074064652
575,0.05205479452054792,0.9534435032285545
576,0.05205479452054792,0.9555435990506439
577,0.05205479452054792,0.9576436948727332
578,0.05205479452054792,0.9597437906948225
579,0.05205479452054792,0.9618438865169119
580,0.05205479452054792,0.9639439823390011
581,0.05205479452054792,0.9660440781610905
582,0.05205479452054792,0.9681441739831798
583,0.05205479452054792,0.9702442698052691
584,0.05205479452054792,0.9723443656273585
585,0.05205479452054792,0.9744444614494477
586,0.05205479452054792,0.9765445572715371
587,0.05205479452054792,0.9786446530936265
588,0.05205479452054792,0.9807447489157157
589,0.05205479452054792,0.9828448447378051
590,0.05205479452054792,0.9849449405598945
591,0.05205479452054792,0.9870450363819837
592,0.05205479452054792,0.9891451322040731
593,0.05205479452054792,0.9912452280261624
594,0.05205479452054792,0.9933453238482517
595,0.05205479452054792,0.9954454196703411
596,0.05205479452054792,0.9975455154924304
597,0.05205479452054792,0.9996456113145197
598,0.05205479452054792,1.0017457071366092
599,0.05205479452054792,1.0038458029586983
600,0.05205479452054792,1.0059458987807877
601,0.05205479452054792,1.008045994602877
602,0.05205479452054792,1.0101460904249664
603,0.05205479452054792,1.0122461862470558
604,0.05205479452054792,1.014346282069145
605,0.05205479452054792,1.0164463778912343
606,0.05205479452054792,1.0185464737133236
607,0.05205479452054792,1.020646569535413
608,0.05205479452054792,1.0227466653575024
609,0.05205479452054792,1.0248467611795917
610,0.05205479452054792,1.0269468570016809
611,0.05205479452054792,1.0290469528237702
612,0.05205479452054792,1.0311470486458596
613,0.05205479452054792,1.033247144467949
614,0.05205479452054792,1.0353472402900383
615,0.05205479452054792,1.0374473361121277
616,0.05205479452054792,1.0395474319342168
617,0.05205479452054792,1.0416475277563062
618,0.05205479452054792,1.0437476235783956
619,0.05205479452054792,1.045847719400485
620,0.05205479452054792,1.0479478152225743
621,0.05205479452054792,1.0500479110446637
622,0.05205479452054792,1.0521480068667528
623,0.05205479452054792,1.0542481026888422
624,0.05205479452054792,1.0563481985109315
625,0.05205479452054792,1.058448294333021
626,0.05753424657534244,0.6300149738526117
627,0.05753424657534244,0.6510154729810321
628,0.05753424657534244,0.6720159721094525
629,0.05753424657534244,0.6930164712378729
630,0.05753424657534244,0.7140169703662933
631,0.05753424657534244,0.7350174694947137
632,0.05753424657534244,0.7560179686231341
633,0.05753424657534244,0.7665182181873443
634,0.05753424657534244,0.7770184677515545
635,0.05753424657534244,0.7875187173157647
636,0.05753424657534244,0.7980189668799749
637,0.05753424657534244,0.806419166531343
638,0.05753424657534244,0.8085192164441851
639,0.05753424657534244,0.8106192663570271
640,0.05753424657534244,0.8148193661827112
641,0.05753424657534244,0.8190194660083953
642,0.05753424657534244,0.8232195658340794
643,0.05753424657534244,0.8274196656597634
644,0.05753424657534244,0.8295197155726055
645,0.05753424657534244,0.8316197654854475
646,0.05753424657534244,0.8337198153982895
647,0.05753424657534244,0.8358198653111316
648,0.05753424657534244,0.8379199152239737
649,0.05753424657534244,0.8400199651368156
650,0.05753424657534244,0.8421200150496577
651,0.05753424657534244,0.8442200649624998
652,0.05753424657534244,0.8463201148753418
653,0.05753424657534244,0.8484201647881838
654,0.05753424657534244,0.8505202147010259
655,0.05753424657534244,0.8526202646138679
656,0.05753424657534244,0.8547203145267099
657,0.05753424657534244,0.856820364439552
658,0.05753424657534244,0.8589204143523941
659,0.05753424657534244,0.861020464265236
660,0.05753424657534244,0.8631205141780781
661,0.05753424657534244,0.8652205640909202
662,0.05753424657534244,0.8673206140037621
663,0.05753424657534244,0.8694206639166042
664,0.05753424657534244,0.8715207138294463
665,0.05753424657534244,0.8736207637422884
666,0.05753424657534244,0.8757208136551303
667,0.05753424657534244,0.8778208635679724
668,0.05753424657534244,0.8799209134808145
669,0.05753424657534244,0.8820209633936564
670,0.05753424657534244,0.8841210133064985
671,0.05753424657534244,0.8862210632193406
672,0.05753424657534244,0.8883211131321825
673,0.05753424657534244,0.8904211630450246
674,0.05753424657534244,0.8925212129578667
675,0.05753424657534244,0.8946212628707088
676,0.05753424657534244,0.8967213127835507
677,0.05753424657534244,0.8988213626963928
678,0.05753424657534244,0.9009214126092349
679,0.05753424657534244,0.9030214625220768
680,0.05753424657534244,0.9051215124349189
681,0.05753424657534244,0.907221562347761
682,0.05753424657534244,0.9093216122606029
683,0.05753424657534244,0.911421662173445
684,0.05753424657534244,0.9135217120862871
685,0.05753424657534244,0.9156217619991291
686,0.05753424657534244,0.9177218119119711
687,0.05753424657534244,0.9198218618248132
688,0.05753424657534244,0.9219219117376553
689,0.05753424657534244,0.9240219616504972
690,0.05753424657534244,0.9261220115633393
691,0.05753424657534244,0.9282220614761814
692,0.05753424657534244,0.9303221113890233
693,0.05753424657534244,0.9324221613018654
694,0.05753424657534244,0.9345222112147075
695,0.05753424657534244,0.9366222611275495
696,0.05753424657534244,0.9387223110403915
697,0.05753424657534244,0.9408223609532336
698,0.05753424657534244,0.9429224108660756
699,0.05753424657534244,0.9450224607789176
700,0.05753424657534244,0.9471225106917597
701,0.05753424657534244,0.9492225606046018
702,0.05753424657534244,0.9513226105174437
703,0.05753424657534244,0.9534226604302858
